### NIRSPEC Brown Dwarf Spectroscopic Survey (BDSS)
### McLean et al. 2007, ApJ, 658. 1217
### Please cite the above reference if you use  
### or display this data in your publication.
###     2MASS 0036 -- NIRSPEC-3 Filter, dispersion order 58
### lambda (microns)   Flambda (Normalized)
       1.3072964      0.79246276
       1.3073153      0.79245111
       1.3073340      0.78240135
       1.3073528      0.77791547
       1.3073716      0.77578708
       1.3073904      0.77268556
       1.3074092      0.75887297
       1.3074280      0.75632286
       1.3074467      0.73997881
       1.3074656      0.75153059
       1.3074843      0.74428646
       1.3075031      0.73869851
       1.3075220      0.72664153
       1.3075407      0.72176266
       1.3075595      0.72076234
       1.3075784      0.71758665
       1.3075971      0.71206472
       1.3076159      0.71649236
       1.3076346      0.72771679
       1.3076535      0.73818205
       1.3076723      0.75758607
       1.3076910      0.75701602
       1.3077098      0.76460614
       1.3077287      0.76859265
       1.3077474      0.76365942
       1.3077662      0.78997362
       1.3077849      0.79535963
       1.3078038      0.80401532
       1.3078226      0.80964597
       1.3078413      0.81368840
       1.3078602      0.81448057
       1.3078790      0.80565403
       1.3078977      0.80486186
       1.3079165      0.79496743
       1.3079353      0.77903461
       1.3079541      0.74763767
       1.3079729      0.71538798
       1.3079917      0.69925983
       1.3080105      0.72404366
       1.3080292      0.73281933
       1.3080480      0.71350423
       1.3080669      0.69398720
       1.3080856      0.68393279
       1.3081044      0.66995128
       1.3081233      0.65758092
       1.3081420      0.65766868
       1.3081608      0.65635266
       1.3081795      0.64878660
       1.3081984      0.66511823
       1.3082172      0.66243998
       1.3082359      0.67013767
       1.3082547      0.68381435
       1.3082736      0.68183508
       1.3082923      0.69842766
       1.3083111      0.71104848
       1.3083298      0.72389454
       1.3083487      0.72418501
       1.3083675      0.74585333
       1.3083861      0.75505499
       1.3084050      0.77039058
       1.3084238      0.76863731
       1.3084425      0.77221569
       1.3084614      0.78906883
       1.3084801      0.78656416
       1.3084989      0.77773723
       1.3085177      0.78048305
       1.3085365      0.77685185
       1.3085553      0.77419341
       1.3085741      0.77866648
       1.3085928      0.78390416
       1.3086117      0.77880744
       1.3086304      0.77136216
       1.3086492      0.76641300
       1.3086681      0.76083982
       1.3086868      0.76067167
       1.3087056      0.75378751
       1.3087244      0.74248115
       1.3087432      0.74124241
       1.3087620      0.74495592
       1.3087807      0.75243926
       1.3087996      0.74583702
       1.3088184      0.75319882
       1.3088371      0.74492563
       1.3088559      0.75919760
       1.3088747      0.75743773
       1.3088935      0.76316392
       1.3089123      0.77049814
       1.3089310      0.78059333
       1.3089499      0.78912708
       1.3089687      0.84586858
       1.3089874      0.81469415
       1.3090063      0.80358816
       1.3090250      0.80668308
       1.3090438      0.80252028
       1.3090626      0.80855479
       1.3090814      0.81113325
       1.3091002      0.80166209
       1.3091190      0.81376606
       1.3091377      0.81755220
       1.3091566      0.81178562
       1.3091753      0.80626758
       1.3091941      0.79744492
       1.3092130      0.78494098
       1.3092317      0.77757957
       1.3092505      0.76353632
       1.3092694      0.75991639
       1.3092881      0.76169296
       1.3093069      0.76727663
       1.3093256      0.76280589
       1.3093445      0.76558238
       1.3093633      0.76521969
       1.3093820      0.76742031
       1.3094008      0.77760947
       1.3094197      0.78042868
       1.3094384      0.78823394
       1.3094572      0.79801964
       1.3094759      0.80641902
       1.3094948      0.81695418
       1.3095136      0.81557952
       1.3095323      0.79469561
       1.3095512      0.78898728
       1.3095699      0.83151623
       1.3095886      0.85677653
       1.3096075      0.84400076
       1.3096262      0.82216157
       1.3096450      0.81311368
       1.3096638      0.80663260
       1.3096826      0.79382577
       1.3097014      0.78759709
       1.3097201      0.79038912
       1.3097389      0.77493238
       1.3097578      0.76228204
       1.3097765      0.74659192
       1.3097953      0.74659192
       1.3098142      0.73841853
       1.3098329      0.72357806
       1.3098517      0.70920629
       1.3098704      0.72126133
       1.3098893      0.70910649
       1.3099081      0.69647362
       1.3099268      0.70121270
       1.3099456      0.69491335
       1.3099645      0.69735822
       1.3099832      0.68506435
       1.3100020      0.69698232
       1.3100208      0.69209219
       1.3100396      0.70189032
       1.3100584      0.69827349
       1.3100771      0.71500354
       1.3100960      0.71612617
       1.3101148      0.72677084
       1.3101335      0.73175378
       1.3101524      0.73247761
       1.3101711      0.74387018
       1.3101899      0.75250761
       1.3102087      0.75320620
       1.3102275      0.74951287
       1.3102463      0.75739579
       1.3102651      0.75672361
       1.3102838      0.75216705
       1.3103027      0.75778800
       1.3103214      0.75574582
       1.3103402      0.75421816
       1.3103591      0.74132085
       1.3103778      0.71716882
       1.3103966      0.71923507
       1.3104153      0.75118615
       1.3104342      0.77770189
       1.3104530      0.76689219
       1.3104717      0.75000992
       1.3104906      0.78909601
       1.3105094      0.80044664
       1.3105281      0.80321537
       1.3105469      0.80720343
       1.3105657      0.81440679
       1.3105845      0.81005760
       1.3106033      0.80725392
       1.3106220      0.79255984
       1.3106409      0.78050246
       1.3106597      0.75485695
       1.3106784      0.74256891
       1.3106973      0.73047426
       1.3107160      0.71188299
       1.3107348      0.70783280
       1.3107536      0.69774033
       1.3107724      0.69924468
       1.3107912      0.69857832
       1.3108099      0.70542093
       1.3108287      0.71206394
       1.3108475      0.72431509
       1.3108662      0.73521682
       1.3108850      0.74395561
       1.3109039      0.75261672
       1.3109226      0.75477307
       1.3109414      0.74966509
       1.3109603      0.76911999
       1.3109790      0.77842494
       1.3109978      0.76921086
       1.3110165      0.77257993
       1.3110354      0.75675778
       1.3110542      0.75291418
       1.3110729      0.74346088
       1.3110917      0.74048673
       1.3111105      0.73043620
       1.3111293      0.72187644
       1.3111481      0.71205890
       1.3111668      0.70377795
       1.3111857      0.71029941
       1.3112045      0.74719382
       1.3112232      0.71276098
       1.3112421      0.77106043
       1.3112608      0.72275482
       1.3112796      0.71821651
       1.3112985      0.73064007
       1.3113172      0.74167616
       1.3113360      0.74856110
       1.3113548      0.75362597
       1.3113736      0.74946589
       1.3113924      0.75873084
       1.3114111      0.76082234
       1.3114299      0.75636674
       1.3114488      0.75177834
       1.3114675      0.74871254
       1.3114863      0.74535395
       1.3115052      0.73053367
       1.3115239      0.72944676
       1.3115427      0.72425063
       1.3115614      0.72424752
       1.3115803      0.72311013
       1.3115991      0.72714130
       1.3116178      0.74145482
       1.3116367      0.75631898
       1.3116555      0.76154035
       1.3116742      0.77384702
       1.3116930      0.79049397
       1.3117118      0.80471818
       1.3117306      0.81444174
       1.3117494      0.82294986
       1.3117681      0.82553220
       1.3117870      0.82274793
       1.3118058      0.82269357
       1.3118245      0.85094783
       1.3118434      0.87043379
       1.3118621      0.83363646
       1.3118809      0.82566423
       1.3118997      0.81649208
       1.3119185      0.81104393
       1.3119373      0.81473298
       1.3119560      0.80442694
       1.3119748      0.80238825
       1.3119937      0.79612851
       1.3120124      0.79206667
       1.3120311      0.78649426
       1.3120500      0.77611521
       1.3120687      0.77599522
       1.3120875      0.77625695
       1.3121062      0.77576727
       1.3121251      0.76809560
       1.3121439      0.74799454
       1.3121626      0.74457770
       1.3121815      0.75028019
       1.3122003      0.75128944
       1.3122190      0.74730837
       1.3122378      0.74909465
       1.3122566      0.74301509
       1.3122754      0.74108358
       1.3122942      0.74588207
       1.3123129      0.74065837
       1.3123318      0.74254561
       1.3123506      0.73692078
       1.3123693      0.72435975
       1.3123882      0.73093636
       1.3124069      0.73432136
       1.3124257      0.74458624
       1.3124446      0.77413788
       1.3124633      0.76778999
       1.3124821      0.74265007
       1.3125009      0.74311411
       1.3125197      0.74688238
       1.3125385      0.75350054
       1.3125572      0.75990590
       1.3125760      0.76982945
       1.3125949      0.76593925
       1.3126136      0.77298184
       1.3126324      0.77529973
       1.3126511      0.78930571
       1.3126700      0.80756457
       1.3126888      0.81718329
       1.3127075      0.83193173
       1.3127264      0.84155822
       1.3127452      0.84380271
       1.3127639      0.83761287
       1.3127827      0.83240548
       1.3128015      0.81575427
       1.3128203      0.77792207
       1.3128391      0.78716994
       1.3128579      0.79561981
       1.3128767      0.78713072
       1.3128955      0.78790775
       1.3129142      0.78835044
       1.3129331      0.78414880
       1.3129518      0.77797837
       1.3129706      0.76972965
       1.3129895      0.75319144
       1.3130082      0.74739380
       1.3130270      0.73293039
       1.3130458      0.72101902
       1.3130646      0.72000395
       1.3130834      0.69856318
       1.3131021      0.68650153
       1.3131209      0.68197293
       1.3131398      0.66852265
       1.3131585      0.67600482
       1.3131773      0.69234732
       1.3131962      0.71401992
       1.3132149      0.72888214
       1.3132337      0.74548016
       1.3132523      0.76068488
       1.3132712      0.77656722
       1.3132900      0.79476550
       1.3133087      0.80476089
       1.3133276      0.81900063
       1.3133464      0.83034350
       1.3133651      0.83697214
       1.3133839      0.85250888
       1.3134027      0.85991805
       1.3134215      0.86808833
       1.3134403      0.87391703
       1.3134590      0.87866231
       1.3134779      0.87753618
       1.3134966      0.87074056
       1.3135154      0.85017507
       1.3135343      0.83114344
       1.3135530      0.83361316
       1.3135718      0.85287002
       1.3135906      0.90170142
       1.3136094      0.90250524
       1.3136282      0.86754856
       1.3136469      0.85694739
       1.3136658      0.85789878
       1.3136846      0.84750342
       1.3137033      0.83457620
       1.3137221      0.81528052
       1.3137410      0.80983237
       1.3137597      0.80521135
       1.3137785      0.79378693
       1.3137972      0.79535187
       1.3138161      0.78431927
       1.3138349      0.78422258
       1.3138536      0.78042092
       1.3138725      0.77282224
       1.3138913      0.78311975
       1.3139100      0.79066871
       1.3139288      0.80342895
       1.3139476      0.82300423
       1.3139664      0.84807813
       1.3139852      0.85400780
       1.3140039      0.85548730
       1.3140228      0.85648529
       1.3140416      0.85313796
       1.3140603      0.86070246
       1.3140792      0.85995688
       1.3140979      0.84711509
       1.3141167      0.84325518
       1.3141356      0.84539871
       1.3141543      0.85331270
       1.3141731      0.85690467
       1.3141918      0.83980300
       1.3142107      0.83030467
       1.3142295      0.85041971
       1.3142482      0.85499413
       1.3142670      0.87671294
       1.3142859      0.84682385
       1.3143046      0.84334838
       1.3143234      0.83771772
       1.3143421      0.83576446
       1.3143610      0.83197833
       1.3143798      0.82220040
       1.3143985      0.81479900
       1.3144174      0.80519193
       1.3144362      0.78975189
       1.3144548      0.79979426
       1.3144737      0.80792571
       1.3144924      0.79717698
       1.3145112      0.78795047
       1.3145300      0.79026098
       1.3145488      0.78060731
       1.3145676      0.77508266
       1.3145864      0.77515450
       1.3146051      0.77255236
       1.3146240      0.76471992
       1.3146427      0.75074463
       1.3146615      0.73550341
       1.3146804      0.74146569
       1.3146991      0.74375679
       1.3147179      0.74342788
       1.3147367      0.73720076
       1.3147555      0.72615729
       1.3147743      0.70337060
       1.3147930      0.70126162
       1.3148118      0.69990328
       1.3148307      0.70449906
       1.3148494      0.71641081
       1.3148682      0.71900519
       1.3148871      0.72359437
       1.3149058      0.72166480
       1.3149246      0.72441877
       1.3149433      0.74462779
       1.3149622      0.75951098
       1.3149810      0.77942293
       1.3149997      0.80219409
       1.3150186      0.81777742
       1.3150373      0.82786989
       1.3150561      0.83619162
       1.3150749      0.84917708
       1.3150937      0.85460581
       1.3151125      0.85687749
       1.3151313      0.85968505
       1.3151500      0.85914529
       1.3151689      0.85871037
       1.3151876      0.85712213
       1.3152064      0.84322800
       1.3152253      0.82380029
       1.3152440      0.80162714
       1.3152628      0.79853610
       1.3152817      0.82423132
       1.3153004      0.83408692
       1.3153192      0.84182616
       1.3153379      0.84182228
       1.3153568      0.82381193
       1.3153756      0.83355103
       1.3153943      0.82489923
       1.3154131      0.82241786
       1.3154320      0.82510504
       1.3154507      0.81839874
       1.3154695      0.80973529
       1.3154882      0.79031534
       1.3155071      0.75619394
       1.3155259      0.74875914
       1.3155446      0.76370135
       1.3155635      0.78250232
       1.3155823      0.80872954
       1.3156010      0.80681511
       1.3156198      0.82772233
       1.3156386      0.84415997
       1.3156574      0.85325057
       1.3156761      0.84462596
       1.3156949      0.85085463
       1.3157137      0.86142085
       1.3157324      0.88833540
       1.3157512      0.84214847
       1.3157701      0.83043670
       1.3157888      0.82865818
       1.3158076      0.82717480
       1.3158265      0.80660542
       1.3158452      0.79448203
       1.3158640      0.78885914
       1.3158827      0.79245111
       1.3159016      0.77072104
       1.3159204      0.77726386
       1.3159391      0.77647324
       1.3159579      0.72954345
       1.3159768      0.74631971
       1.3159955      0.76434441
       1.3160143      0.76820510
       1.3160330      0.77022205
       1.3160519      0.77074278
       1.3160707      0.76464498
       1.3160894      0.76806609
       1.3161083      0.78412162
       1.3161271      0.79205114
       1.3161458      0.79611298
       1.3161647      0.81001100
       1.3161834      0.81463979
       1.3162022      0.82055004
       1.3162210      0.82233631
       1.3162398      0.82684861
       1.3162586      0.84149220
       1.3162774      0.85479997
       1.3162961      0.86693890
       1.3163150      0.87051533
       1.3163337      0.88244456
       1.3163525      0.88887905
       1.3163714      0.89124392
       1.3163901      0.89810168
       1.3164089      0.89627268
       1.3164277      0.89527470
       1.3164465      0.90372457
       1.3164653      0.90753788
       1.3164840      0.91311030
       1.3165029      0.91438787
       1.3165217      0.91052408
       1.3165404      0.90858247
       1.3165592      0.90279260
       1.3165780      0.90050927
       1.3165968      0.90363137
       1.3166156      0.88595887
       1.3166343      0.88395513
       1.3166532      0.87429758
       1.3166720      0.87192494
       1.3166907      0.85532809
       1.3167096      0.83020759
       1.3167283      0.84327460
       1.3167471      0.84043985
       1.3167659      0.83736823
       1.3167847      0.84190382
       1.3168035      0.82330323
       1.3168223      0.78433442
       1.3168410      0.76858255
       1.3168599      0.82676706
       1.3168786      0.86460897
       1.3168973      0.85258654
       1.3169162      0.84720829
       1.3169349      0.84570937
       1.3169537      0.84509582
       1.3169726      0.84547250
       1.3169913      0.84726266
       1.3170101      0.85320786
       1.3170288      0.84227661
       1.3170477      0.82609526
       1.3170665      0.82007628
       1.3170852      0.81007313
       1.3171040      0.79706048
       1.3171229      0.79180261
       1.3171416      0.78664571
       1.3171604      0.78077429
       1.3171791      0.76434869
       1.3171980      0.75116596
       1.3172168      0.75779499
       1.3172355      0.76116329
       1.3172544      0.75928459
       1.3172731      0.76264473
       1.3172919      0.75772470
       1.3173108      0.74682025
       1.3173295      0.74665755
       1.3173483      0.74151928
       1.3173671      0.74690452
       1.3173859      0.74436140
       1.3174047      0.75035009
       1.3174234      0.75809827
       1.3174422      0.77207783
       1.3174611      0.78504194
       1.3174798      0.77894141
       1.3174986      0.78875429
       1.3175175      0.79173660
       1.3175362      0.79677312
       1.3175550      0.79334425
       1.3175737      0.77148564
       1.3175926      0.78057935
       1.3176114      0.81590571
       1.3176301      0.81812691
       1.3176489      0.82313237
       1.3176678      0.82840189
       1.3176865      0.82788542
       1.3177053      0.82129173
       1.3177241      0.82386242
       1.3177429      0.81789392
       1.3177617      0.82376145
       1.3177804      0.81915596
       1.3177993      0.81460484
       1.3178181      0.80823249
       1.3178368      0.79098325
       1.3178557      0.79979815
       1.3178744      0.79185698
       1.3178932      0.78388862
       1.3179120      0.77585814
       1.3179308      0.76778882
       1.3179496      0.76130774
       1.3179684      0.75119158
       1.3179871      0.74867177
       1.3180060      0.74228544
       1.3180247      0.72536123
       1.3180435      0.72217001
       1.3180624      0.71566795
       1.3180811      0.72630446
       1.3180999      0.72365689
       1.3181185      0.72486651
       1.3181374      0.71339899
       1.3181562      0.70528308
       1.3181749      0.67808156
       1.3181938      0.70037742
       1.3182126      0.75343103
       1.3182313      0.76333517
       1.3182501      0.78041820
       1.3182689      0.79322387
       1.3182877      0.80429102
       1.3183065      0.81243412
       1.3183252      0.80545210
       1.3183441      0.80135920
       1.3183629      0.82875526
       1.3183816      0.83092986
       1.3184005      0.83153564
       1.3184192      0.82545453
       1.3184380      0.82762913
       1.3184568      0.84156210
       1.3184756      0.85231860
       1.3184944      0.85250888
       1.3185132      0.86413133
       1.3185320      0.86839898
       1.3185508      0.88244456
       1.3185695      0.88491817
       1.3185883      0.89818711
       1.3186072      0.89796965
       1.3186259      0.89530576
       1.3186447      0.89855601
       1.3186636      0.87138517
       1.3186823      0.83325202
       1.3187011      0.83637413
       1.3187198      0.90475362
       1.3187387      0.90447791
       1.3187575      0.90034617
       1.3187762      0.90765438
       1.3187950      0.89255257
       1.3188138      0.89233122
       1.3188326      0.89495239
       1.3188514      0.90980180
       1.3188701      0.91909044
       1.3188890      0.98217712
       1.3189078      0.94513127
       1.3189265      0.90948726
       1.3189454      0.92550551
       1.3189641      0.91212008
       1.3189829      0.90960764
       1.3190018      0.92035249
       1.3190205      0.83602464
       1.3190393      0.88658795
       1.3190581      0.92865480
       1.3190769      0.92729955
       1.3190957      0.92062431
       1.3191144      0.91731581
       1.3191332      0.91354910
       1.3191521      0.90953774
       1.3191708      0.90398086
       1.3191896      0.89371753
       1.3192085      0.88291832
       1.3192272      0.88134950
       1.3192460      0.88805581
       1.3192647      0.86914844
       1.3192836      0.87186281
       1.3193024      0.88885187
       1.3193210      0.89523587
       1.3193399      0.88303870
       1.3193587      0.87300836
       1.3193774      0.87739639
       1.3193962      0.87571884
       1.3194150      0.86561472
       1.3194338      0.84418715
       1.3194526      0.83722843
       1.3194713      0.82245669
       1.3194902      0.82074808
       1.3195090      0.81188659
       1.3195277      0.80180577
       1.3195466      0.78917756
       1.3195653      0.77983183
       1.3195841      0.77191163
       1.3196029      0.76190420
       1.3196217      0.76784047
       1.3196405      0.77921828
       1.3196592      0.78614089
       1.3196780      0.79127838
       1.3196969      0.80970422
       1.3197156      0.81068279
       1.3197344      0.81213900
       1.3197533      0.82562151
       1.3197720      0.82833976
       1.3197908      0.83343842
       1.3198095      0.84342993
       1.3198284      0.84720441
       1.3198472      0.85498637
       1.3198659      0.86237612
       1.3198848      0.85869872
       1.3199036      0.86167714
       1.3199223      0.85669110
       1.3199411      0.84322800
       1.3199599      0.83434321
       1.3199787      0.79648577
       1.3199975      0.76616758
       1.3200162      0.83366753
       1.3200351      0.84657921
       1.3200539      0.79647800
       1.3200726      0.78064964
       1.3200915      0.76676715
       1.3201102      0.75271419
       1.3201290      0.74409385
       1.3201479      0.73618763
       1.3201666      0.71983309
       1.3201854      0.71185309
       1.3202042      0.70267045
       1.3202230      0.69282962
       1.3202418      0.67692592
       1.3202605      0.66817859
       1.3202793      0.69001584
       1.3202982      0.70041819
       1.3203169      0.68966790
       1.3203357      0.68922638
       1.3203544      0.67935215
       1.3203733      0.67988454
       1.3203921      0.67640829
       1.3204108      0.67898674
       1.3204297      0.68451876
       1.3204485      0.69551408
       1.3204672      0.69304824
       1.3204860      0.69279156
       1.3205048      0.69950602
       1.3205236      0.69527216
       1.3205423      0.70232485
       1.3205611      0.71156612
       1.3205799      0.72182052
       1.3205987      0.73338123
       1.3206174      0.74694257
       1.3206363      0.76271657
       1.3206550      0.77874492
       1.3206738      0.79045514
       1.3206927      0.78766699
       1.3207114      0.79035417
       1.3207302      0.79336366
       1.3207490      0.79694399
       1.3207678      0.80060974
       1.3207866      0.80753351
       1.3208053      0.79547613
       1.3208241      0.78349797
       1.3208430      0.78383814
       1.3208617      0.76764398
       1.3208805      0.75714766
       1.3208994      0.74311955
       1.3209181      0.73880647
       1.3209369      0.73500597
       1.3209556      0.73492947
       1.3209745      0.71999269
       1.3209933      0.72451935
       1.3210120      0.72927163
       1.3210309      0.73319367
       1.3210496      0.72809462
       1.3210684      0.72579615
       1.3210872      0.71817302
       1.3211060      0.73177552
       1.3211248      0.72760767
       1.3211436      0.72634368
       1.3211623      0.73760655
       1.3211812      0.72487156
       1.3211999      0.72202633
       1.3212187      0.71698864
       1.3212376      0.71494607
       1.3212563      0.71361218
       1.3212751      0.69949476
       1.3212939      0.67988337
       1.3213127      0.71447037
       1.3213315      0.77367189
       1.3213502      0.75541730
       1.3213691      0.75139740
       1.3213879      0.75962631
       1.3214066      0.75965621
       1.3214254      0.76360505
       1.3214443      0.76871575
       1.3214630      0.77989241
       1.3214818      0.79060270
       1.3215005      0.80419783
       1.3215194      0.81409614
       1.3215382      0.82626613
       1.3215569      0.81933071
       1.3215758      0.83059979
       1.3215946      0.83385392
       1.3216133      0.83229287
       1.3216321      0.82216157
       1.3216509      0.82960957
       1.3216697      0.82516329
       1.3216885      0.82109369
       1.3217072      0.82431287
       1.3217261      0.84186499
       1.3217449      0.83058814
       1.3217635      0.83195892
       1.3217824      0.83529848
       1.3218011      0.83743036
       1.3218199      0.83407527
       1.3218388      0.84385320
       1.3218575      0.85657072
       1.3218763      0.86169268
       1.3218950      0.86981636
       1.3219139      0.87134246
       1.3219327      0.86672144
       1.3219514      0.85974719
       1.3219702      0.85824827
       1.3219891      0.85008964
       1.3220078      0.83653334
       1.3220266      0.82663503
       1.3220453      0.83438592
       1.3220642      0.83440922
       1.3220830      0.82581567
       1.3221017      0.82461964
       1.3221206      0.81857736
       1.3221394      0.81805313
       1.3221581      0.80632971
       1.3221770      0.79673041
       1.3221957      0.79336366
       1.3222145      0.78523610
       1.3222333      0.78438179
       1.3222521      0.77483375
       1.3222709      0.76759156
       1.3222897      0.76740322
       1.3223084      0.75979911
       1.3223273      0.75340346
       1.3223460      0.74643776
       1.3223648      0.75106266
       1.3223837      0.74939133
       1.3224024      0.74827374
       1.3224212      0.74174916
       1.3224400      0.74172975
       1.3224588      0.74197051
       1.3224776      0.79443194
       1.3224963      0.78242116
       1.3225151      0.79389178
       1.3225340      0.79554991
       1.3225527      0.81155652
       1.3225715      0.81844533
       1.3225904      0.82484875
       1.3226091      0.83551594
       1.3226279      0.84038160
       1.3226466      0.80557559
       1.3226655      0.83402090
       1.3226843      0.86054713
       1.3227030      0.89498346
       1.3227219      0.89552322
       1.3227406      0.90533222
       1.3227594      0.91737018
       1.3227782      0.91608095
       1.3227970      0.90649330
       1.3228158      0.89329038
       1.3228346      0.91347143
       1.3228533      0.94438569
       1.3228722      0.93793567
       1.3228909      0.92005348
       1.3229097      0.91316466
       1.3229286      0.89492521
       1.3229473      0.89167108
       1.3229661      0.89099928
       1.3229849      0.88273581
       1.3230036      0.87352094
       1.3230224      0.86139367
       1.3230411      0.85055174
       1.3230600      0.81939284
       1.3230788      0.80297073
       1.3230975      0.76840859
       1.3231163      0.76755738
       1.3231352      0.79672847
       1.3231539      0.77446679
       1.3231727      0.73725202
       1.3231914      0.71703174
       1.3232103      0.70159325
       1.3232291      0.68839615
       1.3232478      0.67921235
       1.3232667      0.66851022
       1.3232855      0.66234484
       1.3233042      0.66240231
       1.3233230      0.67808079
       1.3233418      0.67821825
       1.3233606      0.66997497
       1.3233794      0.66717789
       1.3233982      0.68226650
       1.3234170      0.69951262
       1.3234357      0.71962844
       1.3234545      0.72063730
       1.3234734      0.73785081
       1.3234921      0.73881384
       1.3235109      0.72157104
       1.3235298      0.72157104
       1.3235485      0.72157104
       1.3235673      0.72157104
       1.3235860      0.72157104
       1.3236049      0.72157104
       1.3236237      0.72157104
       1.3236424      0.72157104
       1.3236612      0.72157104
       1.3236801      0.72157104
       1.3236988      0.72157104
       1.3237176      0.72157104
       1.3237363      0.72157104
       1.3237552      0.72157104
