### NIRSPEC Brown Dwarf Spectroscopic Survey (BDSS)
### McLean et al. 2007, ApJ, 658. 1217
### Please cite the above reference if you use  
### or display this data in your publication.
###     2MASS 0036 -- NIRSPEC-3 Filter, dispersion order 60
### lambda (microns)   Flambda (Normalized)
       1.2646813      0.67604159
       1.2646994      0.65472905
       1.2647175      0.63375432
       1.2647356      0.59824355
       1.2647539      0.58206228
       1.2647720      0.59058714
       1.2647901      0.59737669
       1.2648084      0.59103559
       1.2648265      0.59403683
       1.2648446      0.59391830
       1.2648627      0.60053479
       1.2648810      0.61373101
       1.2648991      0.61820917
       1.2649172      0.64131314
       1.2649353      0.65157766
       1.2649536      0.65242991
       1.2649717      0.65330152
       1.2649898      0.65644382
       1.2650079      0.67127856
       1.2650262      0.67268593
       1.2650443      0.65964340
       1.2650624      0.64770125
       1.2650805      0.66619470
       1.2650988      0.70058019
       1.2651169      0.70952387
       1.2651350      0.71312291
       1.2651531      0.71601313
       1.2651714      0.73013430
       1.2651895      0.73267327
       1.2652076      0.74773480
       1.2652257      0.75439791
       1.2652440      0.76435504
       1.2652621      0.75064478
       1.2652802      0.76958904
       1.2652983      0.78829347
       1.2653166      0.79724584
       1.2653347      0.79871564
       1.2653528      0.79380445
       1.2653709      0.77928263
       1.2653892      0.77078622
       1.2654073      0.75776029
       1.2654254      0.74809119
       1.2654435      0.73208574
       1.2654618      0.73125207
       1.2654799      0.72558582
       1.2654980      0.71782352
       1.2655161      0.71226355
       1.2655344      0.71648291
       1.2655525      0.69939684
       1.2655706      0.67434025
       1.2655887      0.67742368
       1.2656069      0.68548626
       1.2656251      0.70856573
       1.2656432      0.72613502
       1.2656613      0.72370273
       1.2656795      0.73429005
       1.2656977      0.73699773
       1.2657158      0.73490247
       1.2657339      0.73045434
       1.2657521      0.72210491
       1.2657703      0.73131844
       1.2657884      0.73774330
       1.2658064      0.73398226
       1.2658246      0.73132990
       1.2658428      0.73854182
       1.2658609      0.72786559
       1.2658790      0.70773679
       1.2658972      0.69639323
       1.2659154      0.71961731
       1.2659335      0.74392003
       1.2659516      0.74077220
       1.2659698      0.73788001
       1.2659880      0.75697758
       1.2660061      0.76581220
       1.2660242      0.76828558
       1.2660424      0.77625650
       1.2660606      0.77119279
       1.2660787      0.76656212
       1.2660968      0.74725198
       1.2661150      0.74810028
       1.2661332      0.73243225
       1.2661513      0.72560281
       1.2661694      0.72089272
       1.2661876      0.71394632
       1.2662058      0.71415454
       1.2662239      0.69353343
       1.2662421      0.68929550
       1.2662602      0.68388094
       1.2662784      0.69355398
       1.2662965      0.68263871
       1.2663147      0.68703904
       1.2663328      0.69761174
       1.2663510      0.69454689
       1.2663691      0.70330802
       1.2663873      0.71826446
       1.2664054      0.70563561
       1.2664236      0.68893714
       1.2664417      0.69044092
       1.2664599      0.74946814
       1.2664780      0.75007543
       1.2664962      0.78088796
       1.2665143      0.77716208
       1.2665325      0.78746454
       1.2665506      0.78589477
       1.2665687      0.78851474
       1.2665869      0.78378884
       1.2666051      0.78429379
       1.2666232      0.77865362
       1.2666413      0.78850130
       1.2666595      0.78966727
       1.2666777      0.79154048
       1.2666958      0.79649514
       1.2667139      0.79014100
       1.2667321      0.74165211
       1.2667503      0.73100315
       1.2667684      0.74919433
       1.2667865      0.77565791
       1.2668047      0.77174238
       1.2668229      0.77642639
       1.2668410      0.77514111
       1.2668591      0.77796732
       1.2668773      0.76514289
       1.2668955      0.75752520
       1.2669136      0.75980063
       1.2669317      0.74266319
       1.2669499      0.73203557
       1.2669681      0.72608563
       1.2669862      0.73036110
       1.2670043      0.71831780
       1.2670224      0.67758093
       1.2670406      0.73309604
       1.2670587      0.73498031
       1.2670768      0.74585290
       1.2670950      0.75629957
       1.2671132      0.75814947
       1.2671313      0.76056872
       1.2671494      0.76630134
       1.2671676      0.76923621
       1.2671858      0.78113648
       1.2672039      0.77662158
       1.2672220      0.78397889
       1.2672402      0.80192788
       1.2672584      0.80147350
       1.2672765      0.79996300
       1.2672946      0.80555892
       1.2673128      0.79515967
       1.2673310      0.79022635
       1.2673491      0.80984980
       1.2673672      0.81354011
       1.2673854      0.85818737
       1.2674036      0.86067260
       1.2674217      0.86944796
       1.2674398      0.86780431
       1.2674580      0.85780806
       1.2674762      0.85893807
       1.2674943      0.85353694
       1.2675124      0.85714823
       1.2675305      0.85104776
       1.2675488      0.84489987
       1.2675669      0.83286092
       1.2675850      0.82822629
       1.2676033      0.78408597
       1.2676214      0.77003472
       1.2676395      0.79514505
       1.2676576      0.81060446
       1.2676759      0.83479695
       1.2676940      0.83896929
       1.2677121      0.84894973
       1.2677302      0.84587974
       1.2677485      0.86324870
       1.2677666      0.87209123
       1.2677847      0.86337119
       1.2678028      0.85751173
       1.2678211      0.85565472
       1.2678392      0.85584042
       1.2678573      0.85013506
       1.2678754      0.84643684
       1.2678937      0.85441803
       1.2679118      0.83293599
       1.2679299      0.83682780
       1.2679480      0.82113015
       1.2679663      0.82232732
       1.2679844      0.83181783
       1.2680025      0.82444511
       1.2680206      0.82698170
       1.2680389      0.83319281
       1.2680570      0.83716365
       1.2680751      0.83678434
       1.2680932      0.83491943
       1.2681115      0.84191285
       1.2681296      0.83883496
       1.2681477      0.85956234
       1.2681658      0.86028144
       1.2681841      0.86175520
       1.2682022      0.85387278
       1.2682203      0.82026091
       1.2682383      0.80095789
       1.2682566      0.82301047
       1.2682747      0.83209836
       1.2682928      0.82765339
       1.2683109      0.83243420
       1.2683292      0.86330797
       1.2683473      0.86884739
       1.2683654      0.85691907
       1.2683835      0.79422445
       1.2684018      0.80522506
       1.2684199      0.86469875
       1.2684380      0.87335953
       1.2684561      0.86633055
       1.2684743      0.81606486
       1.2684925      0.75614153
       1.2685106      0.75936166
       1.2685287      0.78276630
       1.2685469      0.76281807
       1.2685651      0.73413754
       1.2685832      0.73083404
       1.2686013      0.71929964
       1.2686195      0.66498922
       1.2686377      0.67144569
       1.2686558      0.68830773
       1.2686739      0.69554414
       1.2686921      0.67288151
       1.2687103      0.66185759
       1.2687284      0.69177086
       1.2687465      0.72139253
       1.2687647      0.71793494
       1.2687829      0.68914694
       1.2688010      0.65660067
       1.2688191      0.66678341
       1.2688373      0.73469306
       1.2688555      0.77268235
       1.2688736      0.79804001
       1.2688917      0.81743193
       1.2689099      0.82691058
       1.2689281      0.79273686
       1.2689462      0.74235738
       1.2689644      0.75972358
       1.2689825      0.78900032
       1.2690007      0.82970005
       1.2690188      0.85074747
       1.2690370      0.87220976
       1.2690551      0.88017515
       1.2690733      0.86857477
       1.2690914      0.84858228
       1.2691096      0.80717097
       1.2691277      0.81182139
       1.2691459      0.83661445
       1.2691640      0.83878359
       1.2691822      0.83609290
       1.2692003      0.82747954
       1.2692185      0.80725789
       1.2692366      0.80712355
       1.2692548      0.82479675
       1.2692729      0.80886638
       1.2692911      0.76166396
       1.2693092      0.70735433
       1.2693274      0.73492420
       1.2693455      0.78932273
       1.2693636      0.80358733
       1.2693818      0.80073070
       1.2694000      0.77550974
       1.2694181      0.76329022
       1.2694362      0.76371734
       1.2694543      0.76903747
       1.2694725      0.77868365
       1.2694906      0.76247986
       1.2695087      0.74009459
       1.2695269      0.76595049
       1.2695451      0.80308554
       1.2695632      0.84322856
       1.2695813      0.81728179
       1.2695995      0.78917259
       1.2696177      0.79788552
       1.2696358      0.83431887
       1.2696539      0.85281784
       1.2696721      0.85568633
       1.2696903      0.84789084
       1.2697084      0.84819507
       1.2697265      0.81277360
       1.2697447      0.78055370
       1.2697629      0.77995866
       1.2697810      0.79166691
       1.2697991      0.79817000
       1.2698173      0.79133818
       1.2698355      0.77573416
       1.2698536      0.79177398
       1.2698717      0.80045807
       1.2698899      0.80242966
       1.2699081      0.79272936
       1.2699262      0.76582405
       1.2699443      0.74702954
       1.2699625      0.75643667
       1.2699807      0.78649336
       1.2699988      0.78467665
       1.2700169      0.75137059
       1.2700351      0.75046500
       1.2700533      0.78469325
       1.2700714      0.76884426
       1.2700895      0.75891084
       1.2701077      0.75677133
       1.2701259      0.74795765
       1.2701440      0.74680788
       1.2701621      0.74672372
       1.2701803      0.75832411
       1.2701985      0.75719409
       1.2702166      0.76760362
       1.2702347      0.77645445
       1.2702529      0.78047428
       1.2702711      0.80159994
       1.2702892      0.80097567
       1.2703073      0.80232298
       1.2703254      0.80309305
       1.2703437      0.81280916
       1.2703618      0.82662215
       1.2703799      0.82424755
       1.2703982      0.82821049
       1.2704163      0.80899637
       1.2704344      0.80005585
       1.2704525      0.79042271
       1.2704708      0.78437242
       1.2704889      0.77862675
       1.2705070      0.77040336
       1.2705251      0.76840767
       1.2705434      0.76109540
       1.2705615      0.73437500
       1.2705796      0.69173213
       1.2705977      0.67138049
       1.2706160      0.70586319
       1.2706341      0.76162642
       1.2706522      0.77254801
       1.2706702      0.79041876
       1.2706885      0.80297886
       1.2707066      0.81621895
       1.2707247      0.82670118
       1.2707428      0.83943157
       1.2707611      0.84795801
       1.2707792      0.85736949
       1.2707973      0.86631475
       1.2708154      0.86004833
       1.2708337      0.85984682
       1.2708518      0.85296798
       1.2708699      0.83184549
       1.2708880      0.79371357
       1.2709063      0.76499116
       1.2709244      0.74696079
       1.2709425      0.76192236
       1.2709606      0.78582523
       1.2709789      0.79478274
       1.2709970      0.80614763
       1.2710151      0.81868047
       1.2710332      0.82843570
       1.2710515      0.83915104
       1.2710696      0.84557155
       1.2710877      0.85725886
       1.2711058      0.86350157
       1.2711241      0.87086640
       1.2711422      0.87637816
       1.2711603      0.88257346
       1.2711784      0.88868579
       1.2711967      0.86813225
       1.2712148      0.87314222
       1.2712329      0.86538229
       1.2712510      0.87825097
       1.2712692      0.86781616
       1.2712874      0.86796235
       1.2713055      0.86036046
       1.2713236      0.87098888
       1.2713418      0.87752397
       1.2713600      0.88418155
       1.2713781      0.90110009
       1.2713962      0.90232888
       1.2714144      0.92115580
       1.2714326      0.92696784
       1.2714507      0.93695618
       1.2714688      0.93211610
       1.2714870      0.93863539
       1.2715052      0.94006964
       1.2715233      0.92748148
       1.2715414      0.94456597
       1.2715596      0.89870178
       1.2715778      0.84654747
       1.2715959      0.83422404
       1.2716140      0.86188163
       1.2716322      0.88757553
       1.2716504      0.90874149
       1.2716685      0.91890763
       1.2716866      0.92269277
       1.2717048      0.92019173
       1.2717230      0.91989935
       1.2717411      0.91843350
       1.2717592      0.92338421
       1.2717774      0.92554150
       1.2717956      0.92764348
       1.2718137      0.92935825
       1.2718319      0.92562842
       1.2718500      0.92965458
       1.2718682      0.92693623
       1.2718862      0.88723574
       1.2719044      0.84644474
       1.2719225      0.83822649
       1.2719407      0.84589554
       1.2719588      0.87392058
       1.2719770      0.88699472
       1.2719951      0.87458832
       1.2720133      0.85977965
       1.2720314      0.86424438
       1.2720496      0.85549273
       1.2720677      0.85630270
       1.2720859      0.85560731
       1.2721040      0.85612095
       1.2721222      0.85143101
       1.2721403      0.86638191
       1.2721585      0.85996931
       1.2721766      0.86141145
       1.2721948      0.86955859
       1.2722129      0.87520074
       1.2722310      0.87706960
       1.2722492      0.87539039
       1.2722674      0.87342275
       1.2722855      0.87243498
       1.2723036      0.88330836
       1.2723218      0.87814824
       1.2723400      0.86743685
       1.2723581      0.85975990
       1.2723762      0.86607373
       1.2723944      0.84815556
       1.2724126      0.82251698
       1.2724307      0.80799753
       1.2724488      0.82843570
       1.2724670      0.85614070
       1.2724852      0.86484494
       1.2725033      0.87433545
       1.2725214      0.87401146
       1.2725396      0.88377854
       1.2725578      0.89639830
       1.2725759      0.89325324
       1.2725940      0.85949122
       1.2726122      0.79628454
       1.2726304      0.80724525
       1.2726485      0.85436272
       1.2726666      0.88435540
       1.2726848      0.90179943
       1.2727030      0.90712945
       1.2727211      0.91666736
       1.2727392      0.92037743
       1.2727574      0.92397292
       1.2727756      0.91496445
       1.2727937      0.90922352
       1.2728118      0.89780094
       1.2728300      0.90596783
       1.2728482      0.90111590
       1.2728663      0.96291481
       1.2728844       1.0017263
       1.2729026      0.89827112
       1.2729208      0.82636138
       1.2729389      0.81657455
       1.2729570      0.81901632
       1.2729752      0.84575330
       1.2729934      0.86039207
       1.2730115      0.87156574
       1.2730296      0.85710477
       1.2730478      0.84659488
       1.2730660      0.84049441
       1.2730841      0.83698190
       1.2731021      0.82494294
       1.2731202      0.83016628
       1.2731385      0.81946674
       1.2731566      0.82148574
       1.2731747      0.82071133
       1.2731928      0.82060070
       1.2732111      0.80644792
       1.2732292      0.78256480
       1.2732473      0.81221650
       1.2732656      0.81512055
       1.2732837      0.82082591
       1.2733018      0.82857399
       1.2733199      0.82830927
       1.2733382      0.83245395
       1.2733563      0.84060504
       1.2733744      0.84101990
       1.2733925      0.84817927
       1.2734108      0.85442593
       1.2734289      0.85716799
       1.2734470      0.85880374
       1.2734651      0.86715633
       1.2734834      0.87422087
       1.2735015      0.87245078
       1.2735196      0.88004081
       1.2735377      0.87595934
       1.2735560      0.87266809
       1.2735741      0.84678059
       1.2735922      0.83637738
       1.2736103      0.85549273
       1.2736286      0.84581257
       1.2736467      0.83033617
       1.2736648      0.76271415
       1.2736829      0.75457413
       1.2737012      0.79145000
       1.2737193      0.81511660
       1.2737374      0.83678039
       1.2737555      0.85247805
       1.2737738      0.84322066
       1.2737919      0.84157701
       1.2738100      0.82823024
       1.2738281      0.83544097
       1.2738464      0.83376966
       1.2738645      0.84074728
       1.2738826      0.83377757
       1.2739007      0.83288462
       1.2739190      0.82595837
       1.2739371      0.82745978
       1.2739552      0.81349270
       1.2739733      0.76964041
       1.2739916      0.75373571
       1.2740097      0.78965225
       1.2740278      0.81774802
       1.2740459      0.83693053
       1.2740641      0.82931679
       1.2740823      0.83871642
       1.2741004      0.82620334
       1.2741185      0.81671679
       1.2741367      0.80501762
       1.2741549      0.79492102
       1.2741730      0.77408300
       1.2741911      0.75977218
       1.2742093      0.74488331
       1.2742275      0.73189254
       1.2742456      0.71726483
       1.2742637      0.71082535
       1.2742819      0.70853965
       1.2743001      0.71841341
       1.2743181      0.71247730
       1.2743362      0.68365098
       1.2743544      0.67043065
       1.2743726      0.70294373
       1.2743907      0.75817712
       1.2744088      0.77954380
       1.2744270      0.77688551
       1.2744452      0.78252371
       1.2744633      0.77716169
       1.2744814      0.77371832
       1.2744996      0.77009083
       1.2745178      0.76237120
       1.2745359      0.76095395
       1.2745540      0.76466836
       1.2745722      0.76569841
       1.2745904      0.75502930
       1.2746085      0.76480428
       1.2746267      0.76456208
       1.2746448      0.76733021
       1.2746630      0.76550876
       1.2746811      0.77096204
       1.2746993      0.78668578
       1.2747174      0.79576418
       1.2747356      0.78146679
       1.2747537      0.75788000
       1.2747719      0.77780256
       1.2747900      0.82203890
       1.2748082      0.84299545
       1.2748263      0.87460412
       1.2748445      0.87717233
       1.2748626      0.88643367
       1.2748808      0.87317778
       1.2748989      0.88509030
       1.2749171      0.88373508
       1.2749352      0.89488899
       1.2749534      0.89100902
       1.2749715      0.89087864
       1.2749897      0.87691551
       1.2750078      0.88030554
       1.2750259      0.87309086
       1.2750441      0.85314973
       1.2750623      0.80531791
       1.2750804      0.80595798
       1.2750985      0.82167144
       1.2751167      0.86316573
       1.2751349      0.86912792
       1.2751530      0.87218606
       1.2751711      0.87461597
       1.2751893      0.87955088
       1.2752075      0.89469934
       1.2752256      0.90418984
       1.2752437      0.91605100
       1.2752619      0.92812156
       1.2752801      0.94540755
       1.2752982      0.94788093
       1.2753163      0.95298573
       1.2753345      0.93772664
       1.2753527      0.93564047
       1.2753708      0.92543482
       1.2753889      0.91036934
       1.2754071      0.87505454
       1.2754253      0.87161710
       1.2754434      0.84318905
       1.2754615      0.83067597
       1.2754797      0.79979034
       1.2754979      0.79202290
       1.2755160      0.77347967
       1.2755340      0.75942527
       1.2755522      0.72791379
       1.2755704      0.71895432
       1.2755885      0.70728913
       1.2756066      0.71131055
       1.2756248      0.69975600
       1.2756430      0.70803668
       1.2756611      0.70154070
       1.2756792      0.71667296
       1.2756974      0.72658742
       1.2757156      0.74278884
       1.2757337      0.74904340
       1.2757518      0.76293779
       1.2757700      0.77435089
       1.2757882      0.78901020
       1.2758063      0.79984170
       1.2758244      0.81042271
       1.2758426      0.80938357
       1.2758608      0.77308891
       1.2758789      0.78730531
       1.2758970      0.81941538
       1.2759152      0.86569443
       1.2759334      0.87991043
       1.2759515      0.89667093
       1.2759696      0.89558438
       1.2759879      0.91112794
       1.2760060      0.90846096
       1.2760241      0.91892343
       1.2760422      0.90524478
       1.2760605      0.91448242
       1.2760786      0.89965795
       1.2760967      0.89421730
       1.2761148      0.88182670
       1.2761331      0.88336763
       1.2761512      0.86251380
       1.2761693      0.82387615
       1.2761874      0.80710380
       1.2762057      0.83612056
       1.2762238      0.85982707
       1.2762419      0.88759924
       1.2762600      0.88442652
       1.2762783      0.88002106
       1.2762964      0.84642499
       1.2763145      0.86213055
       1.2763326      0.86795050
       1.2763509      0.90521712
       1.2763690      0.91162973
       1.2763871      0.91965438
       1.2764052      0.91599568
       1.2764235      0.92925947
       1.2764416      0.92066586
       1.2764597      0.90469953
       1.2764778      0.89041636
       1.2764961      0.88640996
       1.2765142      0.87234805
       1.2765323      0.86367147
       1.2765504      0.85201972
       1.2765687      0.83214577
       1.2765868      0.83530269
       1.2766049      0.82747164
       1.2766230      0.83273448
       1.2766413      0.82799318
       1.2766594      0.84053392
       1.2766775      0.83771285
       1.2766956      0.83582028
       1.2767139      0.84294803
       1.2767320      0.84115819
       1.2767500      0.83989780
       1.2767681      0.84324437
       1.2767864      0.83410156
       1.2768045      0.82463081
       1.2768226      0.82087728
       1.2768407      0.81674444
       1.2768589      0.80007877
       1.2768771      0.79569702
       1.2768952      0.77220110
       1.2769133      0.75965048
       1.2769315      0.73876979
       1.2769497      0.73252194
       1.2769678      0.71675040
       1.2769859      0.70953849
       1.2770041      0.67541060
       1.2770223      0.67709297
       1.2770404      0.69590725
       1.2770585      0.72399392
       1.2770767      0.74127162
       1.2770949      0.76015267
       1.2771130      0.77662632
       1.2771311      0.79076251
       1.2771493      0.80766090
       1.2771675      0.81029627
       1.2771856      0.83559902
       1.2772037      0.85485265
       1.2772219      0.87999735
       1.2772401      0.87800996
       1.2772582      0.89505098
       1.2772763      0.89350611
       1.2772945      0.88957873
       1.2773127      0.87596329
       1.2773308      0.89590442
       1.2773489      0.90638664
       1.2773671      0.91931854
       1.2773853      0.91712964
       1.2774034      0.90852023
       1.2774216      0.90133716
       1.2774397      0.90239210
       1.2774579      0.88724759
       1.2774760      0.88179905
       1.2774942      0.88362050
       1.2775123      0.87478982
       1.2775305      0.86507411
       1.2775486      0.86030910
       1.2775668      0.85700599
       1.2775849      0.84058133
       1.2776031      0.83674878
       1.2776212      0.83638133
       1.2776394      0.83397907
       1.2776575      0.82634558
       1.2776757      0.84158886
       1.2776938      0.83478904
       1.2777120      0.85270326
       1.2777301      0.85273487
       1.2777483      0.87289725
       1.2777664      0.83224060
       1.2777846      0.89441091
       1.2778027      0.89710950
       1.2778208      0.90603105
       1.2778390      0.89630743
       1.2778572      0.90435579
       1.2778753      0.90115936
       1.2778934      0.89921543
       1.2779116      0.88135257
       1.2779298      0.87955483
       1.2779479      0.86779245
       1.2779659      0.85169969
       1.2779841      0.83332319
       1.2780023      0.82446881
       1.2780204      0.81021330
       1.2780385      0.78853410
       1.2780567      0.77912735
       1.2780749      0.76734048
       1.2780930      0.75373453
       1.2781111      0.73887292
       1.2781293      0.71929055
       1.2781475      0.70865186
       1.2781656      0.67667179
       1.2781837      0.68009698
       1.2782019      0.68937650
       1.2782201      0.69437620
       1.2782382      0.69737586
       1.2782563      0.69806888
       1.2782745      0.69812657
       1.2782927      0.69045238
       1.2783108      0.69531458
       1.2783289      0.71447853
       1.2783471      0.71164283
       1.2783653      0.73468003
       1.2783834      0.73747700
       1.2784015      0.74507296
       1.2784197      0.76505912
       1.2784379      0.76806827
       1.2784560      0.77033738
       1.2784741      0.75726679
       1.2784923      0.77903292
       1.2785105      0.78552021
       1.2785286      0.79842326
       1.2785467      0.80932036
       1.2785649      0.79830473
       1.2785831      0.81314500
       1.2786012      0.81113785
       1.2786193      0.81513240
       1.2786375      0.80020915
       1.2786557      0.79857736
       1.2786738      0.78700858
       1.2786919      0.78086702
       1.2787101      0.75812062
       1.2787283      0.74308122
       1.2787464      0.72174536
       1.2787645      0.70797465
       1.2787826      0.68907701
       1.2788009      0.68081647
       1.2788190      0.66395443
       1.2788371      0.66646930
       1.2788554      0.66202196
       1.2788735      0.66733419
       1.2788916      0.68045100
       1.2789097      0.69358993
       1.2789280      0.70597105
       1.2789461      0.71743868
       1.2789642      0.73094467
       1.2789823      0.74817733
       1.2790006      0.76273114
       1.2790187      0.77320231
       1.2790368      0.78471853
       1.2790549      0.80007087
       1.2790732      0.82007916
       1.2790913      0.82254463
       1.2791094      0.83605734
       1.2791275      0.84605359
       1.2791458      0.85707711
       1.2791639      0.85732603
       1.2791819      0.86316968
       1.2792000      0.86807298
       1.2792183      0.87194899
       1.2792364      0.86892641
       1.2792545      0.86268765
       1.2792726      0.86218981
       1.2792909      0.85281784
       1.2793090      0.84631436
       1.2793271      0.83226430
       1.2793452      0.83344568
       1.2793635      0.81832093
       1.2793816      0.82443720
       1.2793997      0.81262346
       1.2794178      0.79981800
       1.2794361      0.79469344
       1.2794542      0.78605637
       1.2794723      0.77859475
       1.2794904      0.76914815
       1.2795087      0.76914815
       1.2795268      0.76914815
       1.2795449      0.76914815
       1.2795630      0.76914815
       1.2795813      0.76914815
       1.2795994      0.76914815
       1.2796175      0.76914815
       1.2796356      0.76914815
       1.2796538      0.76914815
       1.2796720      0.76914815
       1.2796901      0.76914815
       1.2797082      0.76914815
       1.2797264      0.76914815
       1.2797446      0.76914815
       1.2797627      0.76914815
       1.2797808      0.76914815
       1.2797990      0.76914815
       1.2798172      0.76914815
       1.2798353      0.76914815
