### NIRSPEC Brown Dwarf Spectroscopic Survey (BDSS)
### McLean et al. 2007, ApJ, 658. 1217
### Please cite the above reference if you use  
### or display this data in your publication.
###     2MASS 0036 -- NIRSPEC-3 Filter, dispersion order 64
### lambda (microns)   Flambda (Normalized)
       1.1864994      0.81705255
       1.1865164      0.82234975
       1.1865333      0.84157190
       1.1865503      0.85547703
       1.1865672      0.85444218
       1.1865841      0.84799514
       1.1866011      0.85569907
       1.1866181      0.85475541
       1.1866350      0.86644809
       1.1866520      0.86317700
       1.1866689      0.88007965
       1.1866858      0.87624156
       1.1867029      0.87816457
       1.1867197      0.86100816
       1.1867366      0.85581009
       1.1867535      0.85321304
       1.1867705      0.84314599
       1.1867875      0.83576719
       1.1868044      0.83356663
       1.1868214      0.84833613
       1.1868383      0.83108060
       1.1868552      0.83049378
       1.1868722      0.84121505
       1.1868892      0.82558119
       1.1869061      0.82917742
       1.1869231      0.82966511
       1.1869400      0.82533140
       1.1869569      0.81153332
       1.1869740      0.80615683
       1.1869909      0.79521114
       1.1870078      0.79449943
       1.1870247      0.77179524
       1.1870417      0.75599604
       1.1870587      0.74822550
       1.1870756      0.74137087
       1.1870926      0.71592095
       1.1871095      0.70846047
       1.1871264      0.69952938
       1.1871434      0.69505928
       1.1871604      0.67839294
       1.1871773      0.69518735
       1.1871943      0.67565394
       1.1872112      0.68890645
       1.1872281      0.69294080
       1.1872452      0.68709644
       1.1872621      0.68368062
       1.1872790      0.71588169
       1.1872959      0.72796968
       1.1873129      0.74924490
       1.1873299      0.75468443
       1.1873468      0.76434587
       1.1873638      0.78560998
       1.1873807      0.81423743
       1.1873976      0.82593804
       1.1874146      0.82334495
       1.1874316      0.83435963
       1.1874485      0.85244383
       1.1874655      0.84746780
       1.1874824      0.85410912
       1.1874993      0.86121830
       1.1875164      0.85606385
       1.1875333      0.83608439
       1.1875502      0.81911433
       1.1875671      0.83306308
       1.1875841      0.85624624
       1.1876010      0.84765812
       1.1876180      0.85081820
       1.1876350      0.84730127
       1.1876519      0.84807841
       1.1876688      0.84994194
       1.1876858      0.83634607
       1.1877028      0.85572683
       1.1877197      0.87089679
       1.1877367      0.88309302
       1.1877536      0.87318457
       1.1877705      0.90167681
       1.1877876      0.88975813
       1.1878045      0.88531737
       1.1878214      0.87289909
       1.1878383      0.87240744
       1.1878553      0.85991780
       1.1878722      0.85123452
       1.1878893      0.83029554
       1.1879062      0.82750024
       1.1879231      0.83779725
       1.1879399      0.82842804
       1.1879569      0.82405865
       1.1879739      0.80641058
       1.1879908      0.79205780
       1.1880078      0.80187466
       1.1880247      0.80400385
       1.1880416      0.80550657
       1.1880587      0.80121251
       1.1880756      0.79796759
       1.1880925      0.80010232
       1.1881094      0.83183791
       1.1881264      0.84963664
       1.1881433      0.84152828
       1.1881604      0.83637779
       1.1881773      0.83159208
       1.1881942      0.83058894
       1.1882111      0.82993472
       1.1882281      0.82340046
       1.1882451      0.83788052
       1.1882620      0.81805569
       1.1882790      0.82156865
       1.1882959      0.81179104
       1.1883128      0.81675121
       1.1883299      0.79886922
       1.1883468      0.80192978
       1.1883637      0.77978505
       1.1883807      0.77410603
       1.1883976      0.76682992
       1.1884145      0.72020311
       1.1884316      0.72362765
       1.1884485      0.75256833
       1.1884654      0.75677754
       1.1884823      0.75937420
       1.1884993      0.75648413
       1.1885163      0.73217096
       1.1885332      0.72950095
       1.1885502      0.72292704
       1.1885671      0.70948224
       1.1885840      0.68258153
       1.1886011      0.67085753
       1.1886180      0.64918383
       1.1886349      0.62765922
       1.1886519      0.62697527
       1.1886688      0.61083667
       1.1886857      0.60007853
       1.1887028      0.61110430
       1.1887197      0.60029541
       1.1887366      0.59667976
       1.1887535      0.60350783
       1.1887705      0.60732609
       1.1887875      0.62558198
       1.1888044      0.62672587
       1.1888214      0.65717800
       1.1888383      0.67928942
       1.1888552      0.69432655
       1.1888723      0.71763936
       1.1888892      0.74296281
       1.1889061      0.76841749
       1.1889231      0.78095352
       1.1889400      0.78707265
       1.1889569      0.78862176
       1.1889740      0.79347131
       1.1889909      0.80336152
       1.1890078      0.81569653
       1.1890247      0.82441946
       1.1890417      0.82748438
       1.1890587      0.82945496
       1.1890756      0.84998159
       1.1890926      0.83418120
       1.1891095      0.80306415
       1.1891264      0.81304794
       1.1891435      0.83422482
       1.1891603      0.83083477
       1.1891772      0.81892798
       1.1891942      0.81786140
       1.1892111      0.83141762
       1.1892280      0.82922103
       1.1892451      0.81971304
       1.1892620      0.84292792
       1.1892789      0.84794756
       1.1892958      0.84921239
       1.1893128      0.87450887
       1.1893298      0.88392566
       1.1893467      0.87124570
       1.1893637      0.87408462
       1.1893806      0.87622966
       1.1893975      0.87637637
       1.1894145      0.86761776
       1.1894315      0.86172582
       1.1894484      0.85954509
       1.1894654      0.84707131
       1.1894823      0.83759107
       1.1894992      0.82215943
       1.1895163      0.81647367
       1.1895332      0.81325411
       1.1895501      0.80484442
       1.1895670      0.78176872
       1.1895840      0.76421264
       1.1896010      0.77024058
       1.1896179      0.75702218
       1.1896349      0.74685085
       1.1896518      0.75027262
       1.1896687      0.75048197
       1.1896857      0.75059497
       1.1897027      0.76295020
       1.1897196      0.76452469
       1.1897366      0.77221236
       1.1897535      0.77103912
       1.1897704      0.79997981
       1.1897875      0.81221529
       1.1898044      0.81371801
       1.1898213      0.84266226
       1.1898382      0.85659515
       1.1898552      0.89632015
       1.1898722      0.90441661
       1.1898891      0.90827452
       1.1899061      0.91927730
       1.1899230      0.92432073
       1.1899399      0.92246909
       1.1899569      0.92493134
       1.1899739      0.92037163
       1.1899908      0.91217604
       1.1900078      0.89907976
       1.1900247      0.88674079
       1.1900416      0.88442921
       1.1900587      0.87143602
       1.1900756      0.85618280
       1.1900925      0.84360989
       1.1901094      0.83781708
       1.1901264      0.84195650
       1.1901434      0.83041845
       1.1901603      0.81639833
       1.1901773      0.81857510
       1.1901942      0.84243626
       1.1902111      0.84453373
       1.1902281      0.84542188
       1.1902451      0.83781311
       1.1902620      0.84014848
       1.1902790      0.85484660
       1.1902959      0.84844715
       1.1903128      0.85411309
       1.1903299      0.84579459
       1.1903468      0.83137004
       1.1903637      0.83083874
       1.1903805      0.81953065
       1.1903975      0.81917777
       1.1904145      0.83280932
       1.1904314      0.84048153
       1.1904484      0.84475577
       1.1904653      0.85032258
       1.1904822      0.85722162
       1.1904992      0.85242005
       1.1905162      0.86096058
       1.1905331      0.84950183
       1.1905501      0.85125435
       1.1905670      0.84527914
       1.1905839      0.84626642
       1.1906010      0.84113575
       1.1906179      0.82110475
       1.1906348      0.82729406
       1.1906517      0.83108853
       1.1906687      0.83168327
       1.1906857      0.83861403
       1.1907026      0.82676672
       1.1907196      0.81736975
       1.1907365      0.80639869
       1.1907534      0.81085134
       1.1907704      0.81477270
       1.1907874      0.81001077
       1.1908043      0.80764765
       1.1908213      0.80298882
       1.1908382      0.81869405
       1.1908551      0.80677140
       1.1908722      0.79674796
       1.1908891      0.78271079
       1.1909060      0.76510991
       1.1909229      0.74949350
       1.1909399      0.74974726
       1.1909569      0.72531316
       1.1909738      0.71205193
       1.1909908      0.71966031
       1.1910077      0.71465692
       1.1910246      0.71847280
       1.1910416      0.72540039
       1.1910586      0.73525333
       1.1910755      0.75811809
       1.1910925      0.78431343
       1.1911094      0.78893103
       1.1911263      0.79879388
       1.1911434      0.81067292
       1.1911603      0.81936413
       1.1911772      0.84636554
       1.1911941      0.87220126
       1.1912111      0.84585803
       1.1912280      0.82569221
       1.1912450      0.84224198
       1.1912620      0.84209131
       1.1912789      0.85623434
       1.1912958      0.86076630
       1.1913128      0.86265759
       1.1913298      0.85952130
       1.1913467      0.86187252
       1.1913637      0.83013297
       1.1913806      0.83369351
       1.1913975      0.89583245
       1.1914146      0.91059006
       1.1914315      0.92814692
       1.1914484      0.92244927
       1.1914653      0.92051437
       1.1914823      0.93119598
       1.1914992      0.91401182
       1.1915163      0.91995927
       1.1915332      0.89327505
       1.1915501      0.87859278
       1.1915670      0.85762208
       1.1915839      0.83855456
       1.1916009      0.83347940
       1.1916178      0.82889590
       1.1916348      0.82731388
       1.1916517      0.82803551
       1.1916686      0.82677465
       1.1916857      0.82801568
       1.1917026      0.82848751
       1.1917195      0.82080341
       1.1917364      0.81721908
       1.1917534      0.81913812
       1.1917703      0.85008865
       1.1917874      0.86992140
       1.1918043      0.87661823
       1.1918212      0.88252603
       1.1918381      0.89651046
       1.1918551      0.90764012
       1.1918721      0.90018599
       1.1918890      0.89850484
       1.1919060      0.89993223
       1.1919229      0.89333453
       1.1919398      0.87112675
       1.1919569      0.86846230
       1.1919738      0.86562338
       1.1919907      0.86116279
       1.1920077      0.88003207
       1.1920246      0.88208988
       1.1920415      0.86327216
       1.1920586      0.85179755
       1.1920755      0.84841146
       1.1920924      0.83752763
       1.1921093      0.83879246
       1.1921263      0.83385608
       1.1921433      0.84502538
       1.1921602      0.84517605
       1.1921772      0.86220955
       1.1921941      0.86392638
       1.1922110      0.88213350
       1.1922281      0.89739862
       1.1922450      0.90846484
       1.1922619      0.90795732
       1.1922789      0.90189092
       1.1922958      0.90369498
       1.1923127      0.90135169
       1.1923298      0.90094330
       1.1923467      0.88741087
       1.1923636      0.89120534
       1.1923805      0.87958799
       1.1923975      0.88378689
       1.1924145      0.88108675
       1.1924314      0.88551165
       1.1924484      0.88060302
       1.1924653      0.87232021
       1.1924822      0.86543306
       1.1924993      0.87164220
       1.1925162      0.87569439
       1.1925331      0.85424789
       1.1925501      0.83715096
       1.1925670      0.83374902
       1.1925839      0.83002988
       1.1926010      0.83940703
       1.1926179      0.83355870
       1.1926348      0.83025985
       1.1926517      0.83293224
       1.1926687      0.82797603
       1.1926857      0.83368162
       1.1927026      0.83234146
       1.1927196      0.82776192
       1.1927365      0.83505746
       1.1927534      0.83915327
       1.1927705      0.83280932
       1.1927874      0.82555740
       1.1928042      0.82925672
       1.1928212      0.81503042
       1.1928381      0.82712356
       1.1928550      0.82432430
       1.1928721      0.82908226
       1.1928890      0.84636951
       1.1929059      0.85062392
       1.1929228      0.84450597
       1.1929398      0.84090578
       1.1929568      0.83479577
       1.1929737      0.85886708
       1.1929907      0.86187252
       1.1930076      0.86134518
       1.1930245      0.88315249
       1.1930415      0.89286270
       1.1930585      0.88978192
       1.1930754      0.89548750
       1.1930924      0.88388205
       1.1931093      0.87700283
       1.1931262      0.87094436
       1.1931433      0.86686045
       1.1931602      0.85725334
       1.1931771      0.84766209
       1.1931940      0.84586596
       1.1932110      0.85018380
       1.1932280      0.85263812
       1.1932449      0.85250727
       1.1932619      0.85782429
       1.1932788      0.85403775
       1.1932957      0.86400567
       1.1933127      0.86613486
       1.1933297      0.87290306
       1.1933466      0.87782755
       1.1933636      0.87544064
       1.1933805      0.90564971
       1.1933974      0.95538624
       1.1934145      0.95470427
       1.1934314      0.96915260
       1.1934483      0.97922758
       1.1934652      0.97757022
       1.1934822      0.94050176
       1.1934992      0.94644921
       1.1935161      0.94377682
       1.1935331      0.92824605
       1.1935500      0.89696643
       1.1935669      0.88555923
       1.1935839      0.88072594
       1.1936009      0.87774428
       1.1936178      0.85937063
       1.1936348      0.86300254
       1.1936517      0.85506864
       1.1936686      0.85831198
       1.1936857      0.84742815
       1.1937026      0.84626642
       1.1937195      0.83890348
       1.1937364      0.83465700
       1.1937534      0.82229027
       1.1937704      0.82843597
       1.1937873      0.82704426
       1.1938043      0.80512593
       1.1938212      0.78743465
       1.1938381      0.79453036
       1.1938551      0.78127191
       1.1938721      0.76554884
       1.1938890      0.75560153
       1.1939060      0.75433869
       1.1939229      0.74820370
       1.1939398      0.73596504
       1.1939569      0.73498609
       1.1939738      0.73158692
       1.1939907      0.74278240
       1.1940076      0.75338749
       1.1940245      0.74965012
       1.1940415      0.74703998
       1.1940584      0.75408374
       1.1940754      0.76837863
       1.1940923      0.76970452
       1.1941092      0.75236453
       1.1941262      0.74279826
       1.1941432      0.72870915
       1.1941601      0.71240363
       1.1941771      0.70350188
       1.1941940      0.69932836
       1.1942109      0.70101149
       1.1942280      0.70097699
       1.1942449      0.70395508
       1.1942618      0.71191197
       1.1942787      0.70912618
       1.1942957      0.70374573
       1.1943127      0.67958917
       1.1943296      0.67513691
       1.1943466      0.68438718
       1.1943635      0.69748822
       1.1943804      0.69598470
       1.1943974      0.71132714
       1.1944144      0.72754781
       1.1944313      0.74346675
       1.1944483      0.73977616
       1.1944652      0.75649127
       1.1944821      0.77093762
       1.1944992      0.78111807
       1.1945161      0.79839659
       1.1945330      0.80138697
       1.1945499      0.81805172
       1.1945669      0.82443532
       1.1945839      0.82519263
       1.1946008      0.84247591
       1.1946178      0.84863747
       1.1946347      0.85539773
       1.1946516      0.86019138
       1.1946686      0.85335181
       1.1946856      0.84559237
       1.1947025      0.83234146
       1.1947195      0.81449118
       1.1947364      0.79355934
       1.1947533      0.79359581
       1.1947704      0.77261916
       1.1947873      0.75996616
       1.1948042      0.75406550
       1.1948211      0.74977541
       1.1948381      0.73734128
       1.1948550      0.73762794
       1.1948721      0.74823661
       1.1948890      0.76068462
       1.1949059      0.72698796
       1.1949228      0.71297101
       1.1949398      0.71305943
       1.1949568      0.69845210
       1.1949737      0.68520356
       1.1949907      0.67760828
       1.1950076      0.65935714
       1.1950245      0.65127020
       1.1950416      0.65889284
       1.1950585      0.66165960
       1.1950754      0.64887060
       1.1950923      0.63749472
       1.1951093      0.63978488
       1.1951262      0.62912864
       1.1951433      0.62469660
       1.1951602      0.60590940
       1.1951771      0.60799062
       1.1951940      0.62940143
       1.1952110      0.63638849
       1.1952280      0.64440010
       1.1952448      0.65980558
       1.1952618      0.66522331
       1.1952787      0.66121473
       1.1952956      0.66773908
       1.1953127      0.67276428
       1.1953296      0.67081629
       1.1953465      0.66849877
       1.1953635      0.68537089
       1.1953804      0.68790965
       1.1953973      0.70003254
       1.1954144      0.69860554
       1.1954313      0.70928518
       1.1954482      0.71908658
       1.1954651      0.72347064
       1.1954821      0.72318199
       1.1954991      0.73155084
       1.1955160      0.74154137
       1.1955330      0.74741903
       1.1955499      0.76553734
       1.1955668      0.79122080
       1.1955839      0.80029661
       1.1956008      0.81153728
       1.1956177      0.81407090
       1.1956347      0.82257178
       1.1956516      0.81783761
       1.1956685      0.81549432
       1.1956856      0.82289691
       1.1957025      0.82977613
       1.1957194      0.83092993
       1.1957363      0.83130264
       1.1957533      0.82058534
       1.1957703      0.82422517
       1.1957872      0.82702444
       1.1958042      0.82369783
       1.1958211      0.82041088
       1.1958380      0.82273038
       1.1958551      0.83552533
       1.1958720      0.84213889
       1.1958889      0.83619541
       1.1959059      0.82545828
       1.1959228      0.82852716
       1.1959397      0.82505782
       1.1959568      0.82001042
       1.1959737      0.81725873
       1.1959906      0.79231791
       1.1960075      0.80496337
       1.1960245      0.80679518
       1.1960415      0.79292256
       1.1960584      0.78113987
       1.1960754      0.76296764
       1.1960923      0.75174203
       1.1961092      0.73064564
       1.1961263      0.71127599
       1.1961432      0.69474486
       1.1961601      0.68268224
       1.1961771      0.67587717
       1.1961940      0.67724826
       1.1962109      0.67079607
       1.1962280      0.67066324
       1.1962449      0.69755641
       1.1962618      0.70407482
       1.1962787      0.70332306
       1.1962957      0.70057970
       1.1963127      0.71049132
       1.1963296      0.71666715
       1.1963466      0.71876740
       1.1963635      0.71065190
       1.1963804      0.71589954
       1.1963974      0.71405107
       1.1964144      0.70682690
       1.1964313      0.68437806
       1.1964483      0.65263811
       1.1964651      0.65101763
       1.1964820      0.65252432
       1.1964991      0.63467087
       1.1965160      0.63375536
       1.1965329      0.63180579
       1.1965498      0.63093310
       1.1965668      0.62788721
       1.1965838      0.61459982
       1.1966007      0.62393097
       1.1966177      0.63100367
       1.1966346      0.63439689
       1.1966515      0.67115926
       1.1966685      0.67112992
       1.1966855      0.67716142
       1.1967024      0.68775661
       1.1967194      0.69133142
       1.1967363      0.68948493
       1.1967532      0.70137349
       1.1967703      0.69819200
       1.1967872      0.70027202
       1.1968041      0.70558745
       1.1968210      0.70038542
       1.1968380      0.70651605
       1.1968550      0.70963608
       1.1968719      0.70736336
       1.1968889      0.70574803
       1.1969058      0.68555883
       1.1969227      0.67702106
       1.1969397      0.66145620
       1.1969567      0.65731003
       1.1969736      0.66341806
       1.1969906      0.65928260
       1.1970075      0.67770740
       1.1970244      0.72601535
       1.1970415      0.69955793
       1.1970584      0.67874662
       1.1970753      0.69564927
       1.1970922      0.69809605
       1.1971092      0.70758183
       1.1971262      0.69888032
       1.1971431      0.71439047
       1.1971601      0.72668940
       1.1971770      0.75506388
       1.1971939      0.75313493
       1.1972109      0.74947011
       1.1972279      0.75133245
       1.1972448      0.75224915
       1.1972618      0.75679538
       1.1972787      0.75600477
       1.1972956      0.74612090
       1.1973127      0.72916552
       1.1973296      0.71318790
       1.1973465      0.70779515
       1.1973634      0.70040604
       1.1973804      0.69091748
       1.1973974      0.66292759
       1.1974143      0.64481761
       1.1974313      0.63339296
       1.1974482      0.61393410
       1.1974651      0.59862497
       1.1974821      0.58650922
       1.1974991      0.57034049
       1.1975160      0.55519313
       1.1975330      0.54859186
       1.1975499      0.52388814
       1.1975668      0.50970031
       1.1975839      0.48830852
       1.1976008      0.48188448
       1.1976177      0.46850709
       1.1976346      0.46325113
       1.1976516      0.46461349
       1.1976685      0.47229244
       1.1976854      0.49023193
       1.1977024      0.49384917
       1.1977193      0.50026844
       1.1977362      0.50886727
       1.1977532      0.52588688
       1.1977702      0.55305522
       1.1977871      0.56928740
       1.1978041      0.58011770
       1.1978210      0.59892314
       1.1978379      0.61208524
       1.1978550      0.61600262
       1.1978719      0.62604866
       1.1978888      0.62882373
       1.1979057      0.62287629
       1.1979227      0.60614453
       1.1979397      0.59794220
       1.1979566      0.58174889
       1.1979736      0.55503374
       1.1979905      0.55438031
       1.1980074      0.53876826
       1.1980244      0.52852794
       1.1980414      0.52518984
       1.1980583      0.52919525
       1.1980753      0.52976303
       1.1980922      0.52516446
       1.1981091      0.53141682
       1.1981262      0.53460069
       1.1981431      0.55175233
       1.1981600      0.56117706
       1.1981769      0.59004399
       1.1981939      0.62444522
       1.1982108      0.64093670
       1.1982278      0.65441640
       1.1982448      0.66364803
       1.1982617      0.66073655
       1.1982786      0.66563011
       1.1982956      0.68216363
       1.1983126      0.65013780
       1.1983295      0.65142285
       1.1983465      0.62857553
       1.1983634      0.61408913
       1.1983803      0.59598866
       1.1983974      0.58821852
       1.1984143      0.57212274
       1.1984312      0.56849757
       1.1984481      0.55257546
       1.1984651      0.55067466
       1.1984820      0.55910338
       1.1984991      0.56549847
       1.1985160      0.56725892
       1.1985329      0.56251960
       1.1985498      0.55827034
       1.1985668      0.55878658
       1.1985838      0.56603216
       1.1986007      0.57130755
       1.1986177      0.58122194
       1.1986346      0.60045361
       1.1986515      0.61056110
       1.1986686      0.62678931
       1.1986855      0.63046999
       1.1987024      0.67627169
       1.1987193      0.70284608
       1.1987363      0.69615123
       1.1987532      0.70768492
       1.1987703      0.73295761
       1.1987872      0.76064457
       1.1988041      0.78238646
       1.1988210      0.80089532
       1.1988380      0.82208013
       1.1988550      0.82805930
       1.1988719      0.82432826
       1.1988888      0.84500952
       1.1989057      0.84730524
       1.1989226      0.83457373
       1.1989397      0.81902314
       1.1989566      0.80775471
       1.1989735      0.79538362
       1.1989905      0.78201137
       1.1990074      0.76349895
       1.1990243      0.73923851
       1.1990414      0.72731824
       1.1990583      0.69060068
       1.1990752      0.68185634
       1.1990921      0.65156480
       1.1991091      0.65666929
       1.1991261      0.65746665
       1.1991430      0.62139101
       1.1991600      0.61124942
       1.1991769      0.60012690
       1.1991938      0.58292529
       1.1992109      0.58573407
       1.1992278      0.57965697
       1.1992447      0.57074333
       1.1992617      0.57054865
       1.1992786      0.56344740
       1.1992955      0.55877706
       1.1993126      0.55509084
       1.1993295      0.54694521
       1.1993464      0.55395091
       1.1993633      0.54548412
       1.1993803      0.53025707
       1.1993973      0.52378822
       1.1994142      0.53597732
       1.1994312      0.53334181
       1.1994481      0.54179234
       1.1994650      0.55433868
       1.1994821      0.56098555
       1.1994990      0.55864384
       1.1995159      0.56147602
       1.1995329      0.56380543
       1.1995498      0.56004982
       1.1995667      0.54421731
       1.1995838      0.53556259
       1.1996007      0.55128090
       1.1996176      0.55262820
       1.1996345      0.56232769
       1.1996515      0.56420193
       1.1996685      0.57215288
       1.1996854      0.58017480
       1.1997024      0.58276273
       1.1997193      0.58639265
       1.1997362      0.60721309
       1.1997532      0.63310471
       1.1997702      0.59105030
       1.1997871      0.57742906
       1.1998041      0.57894883
       1.1998210      0.57971724
       1.1998379      0.56955543
       1.1998550      0.58291379
       1.1998719      0.56090704
       1.1998888      0.55499013
       1.1999057      0.54002872
       1.1999227      0.55212504
       1.1999397      0.55636914
       1.1999566      0.57109264
       1.1999736      0.58678717
       1.1999905      0.58304503
       1.2000074      0.59540780
       1.2000245      0.59778004
       1.2000414      0.61046277
       1.2000583      0.49114487
       1.2000753      0.49114487
       1.2000922      0.49114487
       1.2001090      0.49114487
       1.2001261      0.49114487
       1.2001430      0.49114487
       1.2001599      0.49114487
       1.2001768      0.49114487
       1.2001938      0.49114487
       1.2002108      0.49114487
       1.2002277      0.49114487
       1.2002447      0.49114487
       1.2002616      0.49114487
       1.2002785      0.49114487
