### NIRSPEC Brown Dwarf Spectroscopic Survey (BDSS)
### McLean et al. 2007, ApJ, 658. 1217
### Please cite the above reference if you use  
### or display this data in your publication.
###     2MASS 0036 -- NIRSPEC-3 Filter, dispersion order 63
### lambda (microns)   Flambda (Normalized)
       1.2055186      0.74070973
       1.2055359      0.72582625
       1.2055530      0.73303409
       1.2055703      0.70976352
       1.2055876      0.70443720
       1.2056048      0.69776185
       1.2056220      0.69416050
       1.2056392      0.69664910
       1.2056565      0.69669945
       1.2056737      0.69651791
       1.2056909      0.69717938
       1.2057081      0.69135035
       1.2057254      0.69646389
       1.2057426      0.68689460
       1.2057598      0.69890877
       1.2057770      0.71334134
       1.2057943      0.71476130
       1.2058116      0.71576674
       1.2058287      0.73485167
       1.2058460      0.76054543
       1.2058632      0.75604007
       1.2058805      0.75818618
       1.2058977      0.77445471
       1.2059149      0.80314053
       1.2059321      0.81024400
       1.2059494      0.80645524
       1.2059666      0.80871894
       1.2059838      0.80034030
       1.2060010      0.81412831
       1.2060183      0.83237391
       1.2060355      0.83146989
       1.2060527      0.82627734
       1.2060700      0.85111193
       1.2060872      0.84325144
       1.2061045      0.82694984
       1.2061216      0.81178376
       1.2061389      0.80013084
       1.2061561      0.78723949
       1.2061734      0.77720717
       1.2061904      0.76462083
       1.2062077      0.75107536
       1.2062249      0.75468406
       1.2062422      0.72641202
       1.2062594      0.73002182
       1.2062766      0.72845818
       1.2062939      0.72741599
       1.2063111      0.73328361
       1.2063284      0.68942289
       1.2063455      0.63180430
       1.2063628      0.65682226
       1.2063800      0.73127531
       1.2063973      0.77926875
       1.2064144      0.78997357
       1.2064317      0.79273705
       1.2064489      0.80807952
       1.2064662      0.81844993
       1.2064833      0.80484566
       1.2065006      0.80231002
       1.2065178      0.79867927
       1.2065351      0.79903206
       1.2065524      0.79022714
       1.2065695      0.78633180
       1.2065868      0.77769225
       1.2066040      0.76372417
       1.2066213      0.73244538
       1.2066384      0.72363237
       1.2066557      0.72633301
       1.2066729      0.71939895
       1.2066902      0.70751598
       1.2067073      0.72134258
       1.2067246      0.74174971
       1.2067418      0.74215542
       1.2067591      0.74294551
       1.2067764      0.73737004
       1.2067935      0.72915529
       1.2068108      0.71768207
       1.2068280      0.70578072
       1.2068453      0.70895138
       1.2068624      0.69639958
       1.2068797      0.68243665
       1.2068969      0.67853287
       1.2069142      0.65728566
       1.2069313      0.65128979
       1.2069486      0.63803279
       1.2069658      0.63624939
       1.2069831      0.61689289
       1.2070002      0.61048874
       1.2070175      0.60048656
       1.2070348      0.59811445
       1.2070520      0.60589629
       1.2070693      0.61267528
       1.2070864      0.62328197
       1.2071037      0.64585984
       1.2071209      0.66452951
       1.2071382      0.67822418
       1.2071553      0.69542906
       1.2071726      0.71480099
       1.2071898      0.72228811
       1.2072071      0.70498291
       1.2072242      0.71071934
       1.2072415      0.70965107
       1.2072588      0.70104569
       1.2072760      0.69421011
       1.2072933      0.68784675
       1.2073104      0.69070137
       1.2073277      0.68970916
       1.2073449      0.69741053
       1.2073622      0.70645395
       1.2073793      0.71654213
       1.2073966      0.72739615
       1.2074137      0.74536576
       1.2074310      0.74667768
       1.2074481      0.78162065
       1.2074654      0.81854915
       1.2074826      0.82444359
       1.2074999      0.83968684
       1.2075171      0.86304782
       1.2075343      0.87159550
       1.2075516      0.87956991
       1.2075688      0.86652054
       1.2075861      0.87519685
       1.2076032      0.86676676
       1.2076205      0.86290817
       1.2076377      0.86148968
       1.2076550      0.85183587
       1.2076721      0.84206079
       1.2076894      0.84254219
       1.2077066      0.83345798
       1.2077239      0.83861379
       1.2077411      0.83318605
       1.2077583      0.83835287
       1.2077756      0.84378797
       1.2077928      0.84332126
       1.2078100      0.83428115
       1.2078272      0.83228938
       1.2078445      0.82958837
       1.2078617      0.82837935
       1.2078789      0.82636921
       1.2078961      0.82605318
       1.2079134      0.83338816
       1.2079306      0.83877548
       1.2079479      0.84561804
       1.2079650      0.85013442
       1.2079823      0.85373577
       1.2079996      0.84717617
       1.2080168      0.84397171
       1.2080340      0.85788099
       1.2080512      0.86485951
       1.2080685      0.87801545
       1.2080857      0.89345714
       1.2081029      0.90365483
       1.2081201      0.90618679
       1.2081374      0.90874081
       1.2081546      0.92039741
       1.2081718      0.90501084
       1.2081890      0.89977052
       1.2082063      0.90189458
       1.2082236      0.88442438
       1.2082407      0.85999035
       1.2082580      0.84189910
       1.2082752      0.82385195
       1.2082925      0.81249301
       1.2083097      0.79072324
       1.2083269      0.78830152
       1.2083441      0.77950762
       1.2083614      0.78008457
       1.2083786      0.78090038
       1.2083958      0.77627743
       1.2084130      0.77384469
       1.2084303      0.76133185
       1.2084475      0.75056603
       1.2084647      0.74600665
       1.2084820      0.75405566
       1.2084992      0.75445989
       1.2085165      0.75721235
       1.2085336      0.77774369
       1.2085509      0.78817290
       1.2085681      0.78917246
       1.2085854      0.81428266
       1.2086025      0.81198220
       1.2086197      0.80990592
       1.2086369      0.80920035
       1.2086542      0.81286784
       1.2086714      0.82995953
       1.2086886      0.83971257
       1.2087059      0.85355937
       1.2087231      0.87590977
       1.2087404      0.88596781
       1.2087575      0.89073041
       1.2087748      0.90735539
       1.2087920      0.90967055
       1.2088093      0.90167776
       1.2088264      0.87908116
       1.2088437      0.86872912
       1.2088609      0.86655362
       1.2088782      0.84952807
       1.2088953      0.83588705
       1.2089126      0.81767821
       1.2089298      0.80252683
       1.2089471      0.77606797
       1.2089644      0.74419238
       1.2089815      0.70936259
       1.2089988      0.66774573
       1.2090160      0.62349842
       1.2090333      0.59178159
       1.2090504      0.57708516
       1.2090677      0.56172873
       1.2090849      0.54224728
       1.2091022      0.53722745
       1.2091193      0.52992517
       1.2091366      0.52954262
       1.2091538      0.53193200
       1.2091711      0.53383263
       1.2091884      0.53642339
       1.2092055      0.54407662
       1.2092228      0.55556124
       1.2092400      0.56049802
       1.2092573      0.56571777
       1.2092744      0.56646964
       1.2092917      0.57214764
       1.2093089      0.57341436
       1.2093262      0.58043919
       1.2093433      0.58399497
       1.2093606      0.58841617
       1.2093778      0.58714835
       1.2093951      0.60400522
       1.2094122      0.61409377
       1.2094295      0.62115608
       1.2094468      0.61124282
       1.2094640      0.61058245
       1.2094813      0.62632621
       1.2094984      0.65252123
       1.2095157      0.70550621
       1.2095329      0.69813999
       1.2095502      0.70011301
       1.2095673      0.71806829
       1.2095846      0.72913288
       1.2096018      0.75211534
       1.2096191      0.74833760
       1.2096362      0.76299655
       1.2096535      0.78094448
       1.2096708      0.78088201
       1.2096880      0.79044395
       1.2097053      0.79084083
       1.2097224      0.78382556
       1.2097397      0.79607748
       1.2097569      0.79621713
       1.2097742      0.79613628
       1.2097913      0.79426579
       1.2098086      0.78586877
       1.2098258      0.76870726
       1.2098430      0.75375432
       1.2098601      0.74612755
       1.2098774      0.75737037
       1.2098946      0.78243647
       1.2099119      0.79175587
       1.2099291      0.79548583
       1.2099463      0.80207483
       1.2099636      0.81944213
       1.2099808      0.84245767
       1.2099981      0.87209528
       1.2100152      0.89762074
       1.2100325      0.92853719
       1.2100497      0.93177840
       1.2100670      0.93496449
       1.2100841      0.93895537
       1.2101014      0.93302417
       1.2101186      0.94764269
       1.2101359      0.99188780
       1.2101531      0.97407584
       1.2101703      0.93775002
       1.2101876      0.93220101
       1.2102048      0.92519308
       1.2102220      0.92025409
       1.2102392      0.90922221
       1.2102565      0.88186669
       1.2102737      0.86772589
       1.2102909      0.84999845
       1.2103081      0.82227176
       1.2103254      0.81671908
       1.2103426      0.80910480
       1.2103599      0.79705867
       1.2103770      0.78653024
       1.2103943      0.77361685
       1.2104116      0.75154207
       1.2104288      0.73538562
       1.2104460      0.71664172
       1.2104632      0.68924981
       1.2104805      0.68473380
       1.2104977      0.67734405
       1.2105149      0.67220332
       1.2105321      0.67364239
       1.2105494      0.68065986
       1.2105666      0.67940564
       1.2105838      0.69645030
       1.2106010      0.68959855
       1.2106183      0.69200300
       1.2106356      0.69207062
       1.2106527      0.68873717
       1.2106700      0.69084653
       1.2106872      0.67952360
       1.2107045      0.66211808
       1.2107217      0.65166095
       1.2107389      0.64089513
       1.2107561      0.63130636
       1.2107734      0.62778660
       1.2107906      0.61798285
       1.2108078      0.62354950
       1.2108250      0.58688229
       1.2108423      0.57980013
       1.2108595      0.57370724
       1.2108767      0.55991005
       1.2108940      0.55991593
       1.2109112      0.55006625
       1.2109285      0.55281393
       1.2109456      0.56143695
       1.2109629      0.57964285
       1.2109801      0.58569679
       1.2109974      0.57864256
       1.2110145      0.60010033
       1.2110318      0.60752425
       1.2110489      0.61887474
       1.2110662      0.62633981
       1.2110834      0.62580365
       1.2111006      0.62376007
       1.2111179      0.62188994
       1.2111351      0.61774399
       1.2111524      0.61211523
       1.2111695      0.61377185
       1.2111868      0.60281494
       1.2112040      0.58513233
       1.2112213      0.56331442
       1.2112384      0.54233511
       1.2112557      0.54294587
       1.2112729      0.53980939
       1.2112902      0.52024563
       1.2113073      0.51838065
       1.2113246      0.52728590
       1.2113418      0.52641422
       1.2113591      0.54289295
       1.2113764      0.56128370
       1.2113935      0.57467814
       1.2114108      0.59509373
       1.2114280      0.61766461
       1.2114453      0.62959719
       1.2114624      0.64604064
       1.2114797      0.66376992
       1.2114969      0.65701115
       1.2115142      0.66257670
       1.2115313      0.67273213
       1.2115486      0.67484994
       1.2115658      0.67765237
       1.2115831      0.65246684
       1.2116004      0.63812834
       1.2116175      0.65531264
       1.2116348      0.68779384
       1.2116520      0.68871990
       1.2116693      0.69767769
       1.2116864      0.69628089
       1.2117037      0.68801028
       1.2117209      0.66688913
       1.2117382      0.65451079
       1.2117553      0.64775349
       1.2117726      0.63579187
       1.2117898      0.63067723
       1.2118071      0.62171318
       1.2118242      0.60847273
       1.2118415      0.60109695
       1.2118588      0.60484308
       1.2118760      0.61304607
       1.2118933      0.62057031
       1.2119104      0.61259112
       1.2119277      0.62134202
       1.2119449      0.63577203
       1.2119622      0.64893201
       1.2119793      0.66670906
       1.2119966      0.68352367
       1.2120138      0.69521665
       1.2120311      0.71126065
       1.2120482      0.73668394
       1.2120655      0.72737446
       1.2120828      0.73697389
       1.2121000      0.73985607
       1.2121173      0.74795799
       1.2121344      0.72952939
       1.2121517      0.72859708
       1.2121689      0.73090562
       1.2121862      0.71972712
       1.2122033      0.72450662
       1.2122206      0.70817121
       1.2122378      0.69453901
       1.2122551      0.70350820
       1.2122721      0.68593510
       1.2122894      0.68241497
       1.2123066      0.67446041
       1.2123239      0.67040889
       1.2123411      0.68421968
       1.2123583      0.67725770
       1.2123756      0.68925789
       1.2123928      0.70741529
       1.2124101      0.72980207
       1.2124272      0.75341991
       1.2124445      0.78411587
       1.2124617      0.81875494
       1.2124790      0.84279576
       1.2124961      0.84978531
       1.2125134      0.86507266
       1.2125306      0.87577380
       1.2125479      0.86675941
       1.2125651      0.87327123
       1.2125823      0.87110675
       1.2125996      0.86992345
       1.2126168      0.87039383
       1.2126340      0.87196299
       1.2126512      0.85995360
       1.2126685      0.85063420
       1.2126857      0.85197919
       1.2127029      0.83392836
       1.2127201      0.82487355
       1.2127374      0.83187413
       1.2127546      0.82638024
       1.2127719      0.82509037
       1.2127890      0.83214607
       1.2128063      0.82869539
       1.2128236      0.82992646
       1.2128408      0.83990733
       1.2128580      0.83915032
       1.2128752      0.83975299
       1.2128925      0.82302878
       1.2129097      0.81207040
       1.2129269      0.80074086
       1.2129441      0.78375941
       1.2129614      0.78140016
       1.2129786      0.77418645
       1.2129958      0.75716090
       1.2130130      0.74758059
       1.2130303      0.75148327
       1.2130476      0.74679417
       1.2130647      0.73825604
       1.2130820      0.73135469
       1.2130992      0.70292022
       1.2131165      0.68293018
       1.2131337      0.66927520
       1.2131509      0.65144707
       1.2131681      0.64187778
       1.2131854      0.61443295
       1.2132026      0.61696198
       1.2132198      0.60570961
       1.2132370      0.60380568
       1.2132543      0.60868256
       1.2132715      0.61835034
       1.2132887      0.61669298
       1.2133060      0.60751506
       1.2133232      0.59073095
       1.2133405      0.59587573
       1.2133576      0.59123441
       1.2133749      0.58792705
       1.2133921      0.59060491
       1.2134094      0.58088495
       1.2134265      0.57184704
       1.2134438      0.57786018
       1.2134610      0.57303328
       1.2134783      0.58117489
       1.2134954      0.59031680
       1.2135126      0.59585626
       1.2135299      0.60289174
       1.2135471      0.61315301
       1.2135644      0.62008523
       1.2135815      0.62745035
       1.2135988      0.64224049
       1.2136160      0.65901467
       1.2136333      0.66217982
       1.2136504      0.66516710
       1.2136677      0.65874531
       1.2136849      0.65456848
       1.2137022      0.65610089
       1.2137193      0.65108326
       1.2137366      0.65086351
       1.2137538      0.65232315
       1.2137711      0.66260426
       1.2137884      0.65937481
       1.2138055      0.67096857
       1.2138228      0.69263544
       1.2138400      0.71514128
       1.2138573      0.74117534
       1.2138744      0.76730347
       1.2138917      0.78252834
       1.2139089      0.79460755
       1.2139262      0.82671832
       1.2139433      0.85655804
       1.2139606      0.87139338
       1.2139778      0.88238116
       1.2139951      0.90427220
       1.2140124      0.90157119
       1.2140295      0.90626397
       1.2140468      0.91241198
       1.2140640      0.91281621
       1.2140813      0.91601700
       1.2140984      0.92607872
       1.2141157      0.90909359
       1.2141329      0.89916417
       1.2141502      0.89419946
       1.2141673      0.89124121
       1.2141846      0.88976760
       1.2142018      0.88776113
       1.2142191      0.88920902
       1.2142362      0.87389963
       1.2142535      0.88172337
       1.2142708      0.88540188
       1.2142880      0.88895913
       1.2143053      0.89501160
       1.2143224      0.88869454
       1.2143397      0.87955888
       1.2143569      0.88048127
       1.2143742      0.86550261
       1.2143913      0.85527185
       1.2144086      0.84875268
       1.2144258      0.85341238
       1.2144431      0.85174768
       1.2144602      0.84210856
       1.2144775      0.85395993
       1.2144948      0.86238267
       1.2145120      0.85399300
       1.2145293      0.85835872
       1.2145464      0.85666094
       1.2145637      0.84271859
       1.2145809      0.84377327
       1.2145982      0.84164186
       1.2146153      0.83228938
       1.2146326      0.80764956
       1.2146498      0.80009776
       1.2146671      0.79458917
       1.2146842      0.78516320
       1.2147014      0.75717193
       1.2147186      0.75194262
       1.2147359      0.73952901
       1.2147531      0.74077845
       1.2147703      0.74958521
       1.2147876      0.72191108
       1.2148048      0.70057714
       1.2148221      0.70754391
       1.2148392      0.72021587
       1.2148565      0.72648038
       1.2148737      0.74349490
       1.2148910      0.75809431
       1.2149081      0.76745414
       1.2149254      0.78856978
       1.2149426      0.79715054
       1.2149599      0.79986992
       1.2149771      0.80076658
       1.2149943      0.80402617
       1.2150116      0.77359480
       1.2150288      0.76780398
       1.2150460      0.76344819
       1.2150632      0.77970606
       1.2150805      0.80664266
       1.2150977      0.84009107
       1.2151149      0.84647428
       1.2151321      0.85623466
       1.2151494      0.86005282
       1.2151666      0.85993890
       1.2151839      0.87088993
       1.2152010      0.86575618
       1.2152183      0.86087966
       1.2152356      0.86296330
       1.2152528      0.86366519
       1.2152700      0.86515718
       1.2152872      0.87477056
       1.2153045      0.88458974
       1.2153217      0.87295519
       1.2153389      0.81493678
       1.2153561      0.87205118
       1.2153734      0.88037837
       1.2153906      0.88841158
       1.2154078      0.89055401
       1.2154250      0.89017551
       1.2154423      0.89786328
       1.2154596      0.89993589
       1.2154767      0.88826091
       1.2154940      0.88834911
       1.2155112      0.87582524
       1.2155285      0.85820437
       1.2155457      0.82949650
       1.2155629      0.80294209
       1.2155801      0.75562261
       1.2155974      0.75928864
       1.2156146      0.73947866
       1.2156318      0.71581304
       1.2156490      0.72866691
       1.2156663      0.72412811
       1.2156835      0.71438867
       1.2157007      0.71558630
       1.2157180      0.72691217
       1.2157352      0.72589938
       1.2157525      0.73549881
       1.2157696      0.74270040
       1.2157869      0.74994351
       1.2158041      0.76249677
       1.2158214      0.76348898
       1.2158385      0.75599598
       1.2158558      0.75972594
       1.2158730      0.75037714
       1.2158903      0.75183238
       1.2159075      0.73597984
       1.2159246      0.72960509
       1.2159419      0.73338687
       1.2159591      0.77671143
       1.2159764      0.72109563
       1.2159935      0.70910866
       1.2160108      0.70326419
       1.2160280      0.71089426
       1.2160453      0.69858207
       1.2160624      0.71531767
       1.2160797      0.71456874
       1.2160969      0.71271478
       1.2161142      0.70516519
       1.2161313      0.71419611
       1.2161486      0.70959852
       1.2161658      0.69718122
       1.2161831      0.69633086
       1.2162004      0.69413551
       1.2162175      0.69063265
       1.2162348      0.69122834
       1.2162520      0.68631398
       1.2162693      0.69671966
       1.2162864      0.71144586
       1.2163037      0.72489248
       1.2163209      0.73702423
       1.2163382      0.75496702
       1.2163553      0.76250045
       1.2163726      0.77143399
       1.2163898      0.78853303
       1.2164071      0.79985155
       1.2164244      0.79729753
       1.2164415      0.78678013
       1.2164588      0.78972001
       1.2164760      0.77178310
       1.2164933      0.77254012
       1.2165104      0.75545577
       1.2165277      0.74546388
       1.2165449      0.74425485
       1.2165622      0.73471239
       1.2165793      0.71941806
       1.2165966      0.72747920
       1.2166138      0.72791871
       1.2166311      0.72122682
       1.2166482      0.72747883
       1.2166655      0.73468887
       1.2166828      0.75433127
       1.2167000      0.77097463
       1.2167173      0.76988688
       1.2167344      0.77799358
       1.2167517      0.78411587
       1.2167689      0.77866608
       1.2167862      0.76414678
       1.2168033      0.76807151
       1.2168206      0.75298628
       1.2168378      0.74319282
       1.2168551      0.73994610
       1.2168722      0.72488366
       1.2168895      0.70881541
       1.2169068      0.70778278
       1.2169240      0.71866325
       1.2169413      0.72019162
       1.2169584      0.72473703
       1.2169757      0.73626979
       1.2169929      0.75184708
       1.2170102      0.76762318
       1.2170273      0.78289582
       1.2170446      0.79025653
       1.2170618      0.80502205
       1.2170791      0.81480816
       1.2170962      0.80872629
       1.2171135      0.82600908
       1.2171306      0.84280678
       1.2171479      0.84864243
       1.2171651      0.85617219
       1.2171823      0.85779647
       1.2171996      0.86783614
       1.2172168      0.86635150
       1.2172341      0.85326906
       1.2172512      0.86201886
       1.2172685      0.84905769
       1.2172857      0.85581940
       1.2173030      0.85644412
       1.2173201      0.85337196
       1.2173374      0.85131404
       1.2173546      0.84631993
       1.2173719      0.84057615
       1.2173891      0.83802214
       1.2174063      0.84424732
       1.2174236      0.83442814
       1.2174408      0.82942668
       1.2174580      0.82455752
       1.2174752      0.82936421
       1.2174925      0.81669703
       1.2175097      0.80401882
       1.2175269      0.81022563
       1.2175441      0.82371230
       1.2175614      0.81712698
       1.2175786      0.79080776
       1.2175959      0.80096870
       1.2176130      0.78682423
       1.2176303      0.78114292
       1.2176476      0.78299504
       1.2176648      0.78524772
       1.2176820      0.76767095
       1.2176992      0.76851249
       1.2177165      0.75875946
       1.2177337      0.75525366
       1.2177509      0.74528381
       1.2177681      0.74938126
       1.2177854      0.74893293
       1.2178026      0.74914974
       1.2178198      0.74427323
       1.2178370      0.73821709
       1.2178543      0.73925707
       1.2178716      0.73602394
       1.2178887      0.73648256
       1.2179060      0.74254385
       1.2179232      0.73803518
       1.2179405      0.74241780
       1.2179577      0.75751369
       1.2179749      0.75685589
       1.2179921      0.76328686
       1.2180094      0.78917981
       1.2180266      0.80003162
       1.2180438      0.80307071
       1.2180610      0.82066218
       1.2180783      0.81649491
       1.2180955      0.82335217
       1.2181127      0.80703954
       1.2181300      0.82825441
       1.2181472      0.84236948
       1.2181645      0.83323749
       1.2181816      0.82329337
       1.2181989      0.82480005
       1.2182161      0.83400554
       1.2182334      0.84666904
       1.2182505      0.83479563
       1.2182678      0.84821983
       1.2182850      0.85032184
       1.2183023      0.85588555
       1.2183195      0.87086421
       1.2183367      0.87939719
       1.2183539      0.87321611
       1.2183711      0.89204233
       1.2183884      0.92013650
       1.2184055      0.92618896
       1.2184228      0.91383782
       1.2184400      0.92347693
       1.2184573      0.92950000
       1.2184744      0.92703418
       1.2184917      0.90974037
       1.2185089      0.89858722
       1.2185262      0.89746639
       1.2185433      0.87298827
       1.2185606      0.87387023
       1.2185778      0.86008589
       1.2185951      0.85633388
       1.2186124      0.84344988
       1.2186295      0.85132507
       1.2186468      0.84949132
       1.2186640      0.84925613
       1.2186813      0.85318086
       1.2186984      0.85321394
       1.2187157      0.86807500
       1.2187329      0.87160285
       1.2187502      0.88827929
       1.2187673      0.89411126
       1.2187846      0.89855415
       1.2188018      0.91513136
       1.2188191      0.91041654
       1.2188364      0.89628677
       1.2188535      0.88642717
       1.2188708      0.88885624
       1.2188880      0.87274573
       1.2189053      0.86060772
       1.2189224      0.86835061
       1.2189397      0.84978531
       1.2189569      0.84752896
       1.2189742      0.84812428
       1.2189913      0.77677721
       1.2190086      0.84545577
       1.2190258      0.84545577
       1.2190431      0.84545577
       1.2190602      0.84545577
       1.2190775      0.84545577
       1.2190948      0.84545577
       1.2191120      0.84545577
       1.2191293      0.84545577
       1.2191464      0.84545577
       1.2191637      0.84545577
       1.2191809      0.84545577
       1.2191982      0.84545577
       1.2192153      0.84545577
