### NIRSPEC Brown Dwarf Spectroscopic Survey (BDSS)
### McLean et al. 2007, ApJ, 658. 1217
### Please cite the above reference if you use  
### or display this data in your publication.
###     2MASS 0036 -- NIRSPEC-3 Filter, dispersion order 65
### lambda (microns)   Flambda (Normalized)
       1.1692468      0.34358273
       1.1692635      0.32360970
       1.1692802      0.31202240
       1.1692967      0.28515304
       1.1693134      0.26978938
       1.1693300      0.24343403
       1.1693467      0.21677353
       1.1693634      0.20700200
       1.1693799      0.21415289
       1.1693966      0.20339290
       1.1694132      0.19122020
       1.1694299      0.20040062
       1.1694465      0.20516135
       1.1694631      0.20840819
       1.1694798      0.22233180
       1.1694964      0.22807527
       1.1695131      0.24885237
       1.1695297      0.26564669
       1.1695463      0.29946827
       1.1695630      0.31816036
       1.1695796      0.34650689
       1.1695963      0.36318780
       1.1696129      0.38118720
       1.1696296      0.38842090
       1.1696462      0.40995147
       1.1696628      0.43160484
       1.1696795      0.40623223
       1.1696960      0.44343568
       1.1697127      0.47132246
       1.1697292      0.49254707
       1.1697459      0.50762802
       1.1697626      0.50052813
       1.1697792      0.53445945
       1.1697959      0.53772710
       1.1698124      0.51723719
       1.1698291      0.53826150
       1.1698458      0.55397151
       1.1698624      0.56396047
       1.1698791      0.55538463
       1.1698957      0.56200355
       1.1699123      0.56732684
       1.1699289      0.56630045
       1.1699456      0.57548576
       1.1699623      0.58027097
       1.1699789      0.58955092
       1.1699955      0.59472001
       1.1700121      0.59956763
       1.1700288      0.60714564
       1.1700455      0.61370826
       1.1700621      0.63175579
       1.1700788      0.62242444
       1.1700953      0.62637091
       1.1701120      0.64202787
       1.1701287      0.64303632
       1.1701453      0.65663112
       1.1701620      0.68038092
       1.1701785      0.66982083
       1.1701952      0.69169979
       1.1702118      0.70684315
       1.1702285      0.71858139
       1.1702452      0.71688597
       1.1702617      0.71698591
       1.1702784      0.74902722
       1.1702950      0.74412860
       1.1703117      0.74687122
       1.1703284      0.77667657
       1.1703450      0.78532992
       1.1703616      0.76755409
       1.1703782      0.76578442
       1.1703949      0.77125130
       1.1704115      0.79290671
       1.1704282      0.77082989
       1.1704448      0.80072132
       1.1704614      0.78838666
       1.1704781      0.78575174
       1.1704947      0.77855476
       1.1705114      0.77940777
       1.1705281      0.76746189
       1.1705446      0.79104280
       1.1705613      0.78445570
       1.1705779      0.80268354
       1.1705946      0.80960679
       1.1706113      0.80764376
       1.1706278      0.81931917
       1.1706445      0.82239060
       1.1706611      0.80829484
       1.1706778      0.81123939
       1.1706944      0.81380945
       1.1707110      0.80046921
       1.1707277      0.80694372
       1.1707443      0.83379677
       1.1707610      0.83789662
       1.1707776      0.85327211
       1.1707943      0.86196544
       1.1708109      0.86341773
       1.1708275      0.88294202
       1.1708442      0.89750977
       1.1708608      0.90409810
       1.1708775      0.92992108
       1.1708940      0.90057345
       1.1709106      0.89442978
       1.1709273      0.90165043
       1.1709439      0.87935618
       1.1709606      0.90991541
       1.1709771      0.91207345
       1.1709938      0.90501598
       1.1710105      0.90801030
       1.1710271      0.88334181
       1.1710438      0.87487285
       1.1710603      0.85825313
       1.1710770      0.86961035
       1.1710937      0.85788190
       1.1711103      0.86659155
       1.1711270      0.86168803
       1.1711436      0.87251900
       1.1711602      0.88112666
       1.1711768      0.87553372
       1.1711935      0.86488633
       1.1712102      0.87209474
       1.1712268      0.86598371
       1.1712435      0.85035122
       1.1712600      0.84634519
       1.1712767      0.83059031
       1.1712934      0.82959492
       1.1713100      0.81969163
       1.1713267      0.79237964
       1.1713432      0.81281284
       1.1713599      0.81124266
       1.1713766      0.80419172
       1.1713932      0.81515894
       1.1714099      0.83314813
       1.1714264      0.83365399
       1.1714431      0.84603923
       1.1714597      0.85947697
       1.1714764      0.85461017
       1.1714931      0.86806831
       1.1715096      0.88204862
       1.1715263      0.89913340
       1.1715429      0.90720665
       1.1715596      0.93271551
       1.1715763      0.92770594
       1.1715929      0.93884286
       1.1716095      0.93605659
       1.1716261      0.93602396
       1.1716428      0.94048281
       1.1716594      0.94030331
       1.1716761      0.93449416
       1.1716928      0.93070842
       1.1717093      0.93109597
       1.1717260      0.90256830
       1.1717426      0.90316391
       1.1717593      0.87387338
       1.1717760      0.87255572
       1.1717925      0.87699009
       1.1718092      0.88821676
       1.1718258      0.87379587
       1.1718425      0.85565859
       1.1718592      0.83032474
       1.1718757      0.81000372
       1.1718924      0.81167630
       1.1719090      0.79874645
       1.1719257      0.80548001
       1.1719423      0.80305396
       1.1719589      0.81765189
       1.1719756      0.84466445
       1.1719922      0.82601724
       1.1720089      0.82453639
       1.1720255      0.81659695
       1.1720422      0.79676384
       1.1720588      0.81363118
       1.1720754      0.82703302
       1.1720921      0.86580829
       1.1721087      0.87093617
       1.1721253      0.87688402
       1.1721418      0.91342783
       1.1721585      0.91149416
       1.1721752      0.90840601
       1.1721918      0.89995337
       1.1722085      0.90147501
       1.1722250      0.89186788
       1.1722417      0.87154401
       1.1722584      0.86391950
       1.1722750      0.90239289
       1.1722917      0.87130740
       1.1723082      0.84041365
       1.1723249      0.81544083
       1.1723416      0.81174524
       1.1723582      0.78561671
       1.1723749      0.79244573
       1.1723915      0.78571992
       1.1724081      0.78699842
       1.1724247      0.76865228
       1.1724414      0.79433085
       1.1724581      0.83543671
       1.1724747      0.83734998
       1.1724914      0.85855501
       1.1725079      0.89103567
       1.1725246      0.93087568
       1.1725413      0.91216319
       1.1725579      0.94610022
       1.1725746      0.93170789
       1.1725911      0.93481236
       1.1726078      0.93247891
       1.1726244      0.90844273
       1.1726411      0.87803035
       1.1726578      0.91308107
       1.1726743      0.88163659
       1.1726910      0.88364369
       1.1727076      0.89167207
       1.1727243      0.86513518
       1.1727410      0.85656831
       1.1727575      0.86296899
       1.1727742      0.85024515
       1.1727908      0.84933543
       1.1728075      0.83973524
       1.1728242      0.86520861
       1.1728408      0.86147998
       1.1728574      0.89877033
       1.1728740      0.91280775
       1.1728907      0.91295053
       1.1729073      0.93684801
       1.1729240      0.94499469
       1.1729407      0.95471604
       1.1729572      0.95201544
       1.1729739      0.95305162
       1.1729905      0.94627564
       1.1730072      0.94703850
       1.1730239      0.95579710
       1.1730404      0.95978273
       1.1730571      0.96045584
       1.1730737      0.96912470
       1.1730904      0.96540015
       1.1731069      0.97500728
       1.1731236      0.98296222
       1.1731403      0.98684995
       1.1731569      0.96039057
       1.1731736      0.95659259
       1.1731902      0.93723556
       1.1732068      0.90876092
       1.1732235      0.88944468
       1.1732401      0.87535423
       1.1732568      0.87856476
       1.1732734      0.86182674
       1.1732901      0.86062330
       1.1733067      0.86279357
       1.1733233      0.84873575
       1.1733399      0.87887888
       1.1733565      0.89048494
       1.1733732      0.88723769
       1.1733897      0.91234269
       1.1734064      0.92720824
       1.1734231      0.93904684
       1.1734397      0.95360235
       1.1734564      0.95907291
       1.1734729      0.96673821
       1.1734896      0.96022739
       1.1735063      0.93819015
       1.1735229      0.94241239
       1.1735396      0.93210767
       1.1735561      0.90577068
       1.1735728      0.89654702
       1.1735895      0.89401776
       1.1736061      0.87583560
       1.1736228      0.86077832
       1.1736394      0.85428381
       1.1736560      0.85134660
       1.1736726      0.84962099
       1.1736893      0.83726431
       1.1737060      0.82050017
       1.1737226      0.81720152
       1.1737393      0.83306654
       1.1737558      0.84364050
       1.1737725      0.86118626
       1.1737892      0.86278133
       1.1738058      0.83309020
       1.1738225      0.90601953
       1.1738390      0.92074230
       1.1738557      0.90308232
       1.1738723      0.89158640
       1.1738890      0.89713446
       1.1739057      0.89876625
       1.1739222      0.91422332
       1.1739389      0.92203957
       1.1739555      0.93264616
       1.1739722      0.93034943
       1.1739889      0.91321570
       1.1740054      0.89681219
       1.1740221      0.87066285
       1.1740387      0.84491737
       1.1740554      0.84720187
       1.1740721      0.84292252
       1.1740887      0.82897892
       1.1741053      0.81185661
       1.1741219      0.83585689
       1.1741386      0.85842447
       1.1741552      0.84712436
       1.1741719      0.82124019
       1.1741886      0.85259492
       1.1742051      0.86100269
       1.1742218      0.86880261
       1.1742384      0.88039236
       1.1742551      0.92177440
       1.1742718      0.92413641
       1.1742883      0.92948050
       1.1743050      0.92612311
       1.1743216      0.93453495
       1.1743383      0.93244219
       1.1743549      0.93980154
       1.1743715      0.92141133
       1.1743882      0.93659508
       1.1744048      0.93582814
       1.1744215      0.91430083
       1.1744381      0.92971711
       1.1744547      0.93892853
       1.1744714      0.93551402
       1.1744880      0.93957717
       1.1745047      0.93279302
       1.1745213      0.92885227
       1.1745380      0.93945478
       1.1745545      0.93709685
       1.1745711      0.90971960
       1.1745878      0.93964652
       1.1746044      0.95790618
       1.1746211      0.87643936
       1.1746376      0.94061335
       1.1746543      0.96368678
       1.1746710      0.94298759
       1.1746876      0.94530881
       1.1747043      0.95225205
       1.1747208      0.94817667
       1.1747375      0.93404134
       1.1747542      0.94337106
       1.1747708      0.94420327
       1.1747875      0.94958816
       1.1748041      0.95583381
       1.1748207      0.98396577
       1.1748373      0.96903495
       1.1748540      0.96042729
       1.1748707      0.99711795
       1.1748873      0.98979124
       1.1749039      0.98343952
       1.1749205      0.96821906
       1.1749372      0.97716531
       1.1749539      0.96457202
       1.1749705      0.90204613
       1.1749872      0.87429357
       1.1750037      0.93401278
       1.1750204      0.94081732
       1.1750371      0.94507628
       1.1750537      0.93192818
       1.1750704      0.93532229
       1.1750869      0.93038206
       1.1751036      0.92480952
       1.1751202      0.91959189
       1.1751369      0.92283914
       1.1751536      0.87026714
       1.1751701      0.93457167
       1.1751868      0.92914599
       1.1752034      0.89931290
       1.1752201      0.89338952
       1.1752368      0.88915912
       1.1752534      0.86836203
       1.1752700      0.85721287
       1.1752866      0.84207807
       1.1753033      0.82954189
       1.1753199      0.71734817
       1.1753366      0.80972265
       1.1753532      0.80737084
       1.1753698      0.79659984
       1.1753865      0.79143361
       1.1754031      0.79360674
       1.1754198      0.77768257
       1.1754365      0.78403592
       1.1754530      0.78351701
       1.1754697      0.80641461
       1.1754863      0.79165798
       1.1755030      0.78209736
       1.1755197      0.77086987
       1.1755362      0.76516883
       1.1755529      0.76767198
       1.1755695      0.78754711
       1.1755862      0.77745657
       1.1756028      0.78976675
       1.1756194      0.80124023
       1.1756361      0.80072295
       1.1756527      0.79721870
       1.1756694      0.82191330
       1.1756860      0.81184642
       1.1757027      0.81999065
       1.1757193      0.81611312
       1.1757359      0.81956924
       1.1757526      0.82148904
       1.1757691      0.84658179
       1.1757858      0.83925100
       1.1758023      0.84254313
       1.1758190      0.81853755
       1.1758357      0.81297194
       1.1758523      0.81037128
       1.1758690      0.80374420
       1.1758855      0.78720036
       1.1759022      0.77814722
       1.1759189      0.78614786
       1.1759355      0.79172244
       1.1759522      0.80533968
       1.1759687      0.80913153
       1.1759854      0.80307476
       1.1760021      0.80483790
       1.1760187      0.79949381
       1.1760354      0.81186355
       1.1760520      0.80247018
       1.1760686      0.80525034
       1.1760852      0.80523443
       1.1761019      0.80664470
       1.1761186      0.81041330
       1.1761352      0.79733618
       1.1761519      0.82459758
       1.1761684      0.83155306
       1.1761851      0.81366749
       1.1762018      0.80589285
       1.1762184      0.80052306
       1.1762351      0.78460378
       1.1762516      0.76852867
       1.1762683      0.75002424
       1.1762850      0.73954655
       1.1763016      0.72107231
       1.1763183      0.70350248
       1.1763348      0.70845862
       1.1763515      0.70079250
       1.1763681      0.70066032
       1.1763848      0.69496784
       1.1764015      0.69978609
       1.1764180      0.69385497
       1.1764347      0.67342422
       1.1764513      0.67320474
       1.1764680      0.69055142
       1.1764847      0.69622799
       1.1765013      0.70529377
       1.1765179      0.71682804
       1.1765345      0.71832031
       1.1765512      0.72694306
       1.1765678      0.72509792
       1.1765845      0.71756887
       1.1766012      0.71537657
       1.1766177      0.71542878
       1.1766344      0.72094870
       1.1766510      0.69661064
       1.1766677      0.68934594
       1.1766844      0.68898899
       1.1767009      0.68248470
       1.1767176      0.68316311
       1.1767342      0.68392352
       1.1767509      0.68825265
       1.1767676      0.67895760
       1.1767841      0.66305953
       1.1768008      0.66441024
       1.1768174      0.63494389
       1.1768341      0.65970907
       1.1768507      0.65026430
       1.1768673      0.64020272
       1.1768840      0.63432667
       1.1769006      0.62587648
       1.1769173      0.61955617
       1.1769339      0.60521646
       1.1769506      0.60677440
       1.1769672      0.59522341
       1.1769838      0.59272556
       1.1770004      0.57787184
       1.1770170      0.57219323
       1.1770337      0.54601697
       1.1770502      0.53215578
       1.1770669      0.53242706
       1.1770836      0.51978685
       1.1771002      0.50139012
       1.1771169      0.49718868
       1.1771334      0.50100747
       1.1771501      0.48531419
       1.1771668      0.47296159
       1.1771834      0.45800996
       1.1772001      0.43554233
       1.1772166      0.40693022
       1.1772333      0.39532293
       1.1772500      0.36166168
       1.1772666      0.35792367
       1.1772833      0.33696340
       1.1772999      0.32177720
       1.1773165      0.30864012
       1.1773331      0.31352405
       1.1773498      0.30523744
       1.1773665      0.29887838
       1.1773831      0.30369255
       1.1773998      0.29634503
       1.1774163      0.28942994
       1.1774330      0.27939365
       1.1774497      0.28075456
       1.1774663      0.27432411
       1.1774830      0.27706265
       1.1774995      0.26301666
       1.1775162      0.26795730
       1.1775328      0.25542968
       1.1775495      0.24279355
       1.1775662      0.22783254
       1.1775827      0.22239258
       1.1775994      0.20304411
       1.1776160      0.19144172
       1.1776327      0.19316570
       1.1776494      0.18780733
       1.1776659      0.17817368
       1.1776826      0.18389880
       1.1776992      0.19081797
       1.1777159      0.18605969
       1.1777326      0.18416396
       1.1777492      0.19413987
       1.1777658      0.21818951
       1.1777824      0.24090395
       1.1777991      0.25264831
       1.1778157      0.27213548
       1.1778324      0.27981710
       1.1778491      0.28717237
       1.1778656      0.31647391
       1.1778823      0.33282234
       1.1778989      0.34225813
       1.1779156      0.36172001
       1.1779323      0.36036319
       1.1779488      0.36093145
       1.1779655      0.39964471
       1.1779821      0.39163796
       1.1779988      0.40014363
       1.1780153      0.41351651
       1.1780320      0.42680168
       1.1780487      0.43313259
       1.1780653      0.46199273
       1.1780820      0.48308966
       1.1780986      0.46959644
       1.1781152      0.48940018
       1.1781319      0.49878661
       1.1781485      0.51165282
       1.1781652      0.52013198
       1.1781818      0.53101353
       1.1781985      0.53105881
       1.1782150      0.52920755
       1.1782316      0.55268403
       1.1782483      0.56655950
       1.1782649      0.56364064
       1.1782816      0.55643101
       1.1782981      0.56465153
       1.1783148      0.59727987
       1.1783315      0.60249546
       1.1783481      0.59564401
       1.1783648      0.58827895
       1.1783813      0.58231151
       1.1783980      0.58252242
       1.1784147      0.58090288
       1.1784313      0.57766909
       1.1784480      0.57939144
       1.1784645      0.59472205
       1.1784812      0.60962268
       1.1784979      0.61210544
       1.1785145      0.63320727
       1.1785312      0.62875535
       1.1785478      0.63917348
       1.1785644      0.66522409
       1.1785810      0.65402801
       1.1785977      0.66313582
       1.1786144      0.69904812
       1.1786310      0.70717767
       1.1786477      0.69125513
       1.1786642      0.70990683
       1.1786809      0.69773331
       1.1786976      0.72124528
       1.1787142      0.72345879
       1.1787309      0.74379286
       1.1787474      0.75180370
       1.1787641      0.73021927
       1.1787807      0.70907706
       1.1787974      0.72565681
       1.1788141      0.74859072
       1.1788306      0.74257392
       1.1788473      0.73853485
       1.1788639      0.74880856
       1.1788806      0.76351909
       1.1788973      0.75107388
       1.1789138      0.76398170
       1.1789305      0.76219408
       1.1789471      0.75006054
       1.1789638      0.75539648
       1.1789805      0.76403025
       1.1789971      0.77146139
       1.1790137      0.75080749
       1.1790303      0.75856907
       1.1790470      0.76275134
       1.1790636      0.76710534
       1.1790803      0.76575627
       1.1790970      0.78849926
       1.1791135      0.77704862
       1.1791302      0.78998540
       1.1791468      0.78799422
       1.1791635      0.79922049
       1.1791802      0.79862652
       1.1791967      0.80766538
       1.1792134      0.78437615
       1.1792300      0.81646028
       1.1792467      0.81476568
       1.1792633      0.81392572
       1.1792799      0.82711053
       1.1792966      0.84362826
       1.1793132      0.82050996
       1.1793299      0.81214911
       1.1793465      0.81688251
       1.1793631      0.81118962
       1.1793798      0.78176366
       1.1793964      0.79479182
       1.1794131      0.79811618
       1.1794296      0.80521607
       1.1794463      0.77045091
       1.1794629      0.74769568
       1.1794795      0.83410477
       1.1794962      0.81522502
       1.1795128      0.81358549
       1.1795295      0.80986584
       1.1795460      0.79502231
       1.1795627      0.80960353
       1.1795794      0.81136871
       1.1795960      0.80375929
       1.1796127      0.81617676
       1.1796292      0.82244771
       1.1796459      0.80152701
       1.1796626      0.81415702
       1.1796792      0.82289645
       1.1796959      0.79768620
       1.1797125      0.82195532
       1.1797291      0.81050427
       1.1797457      0.79992256
       1.1797624      0.78248940
       1.1797791      0.78841930
       1.1797957      0.79356228
       1.1798123      0.79704369
       1.1798289      0.81041901
       1.1798456      0.80964188
       1.1798623      0.82043327
       1.1798789      0.81723253
       1.1798956      0.81382781
       1.1799121      0.82596012
       1.1799288      0.83122263
       1.1799455      0.81518545
       1.1799621      0.82687800
       1.1799788      0.82635175
       1.1799953      0.83963855
       1.1800120      0.84702646
       1.1800286      0.85461425
       1.1800453      0.85594415
       1.1800620      0.87353479
       1.1800785      0.87923379
       1.1800952      0.87762649
       1.1801118      0.86802344
       1.1801285      0.87332265
       1.1801452      0.85401457
       1.1801618      0.84197608
       1.1801784      0.83428222
       1.1801950      0.81377518
       1.1802117      0.80761275
       1.1802283      0.79542047
       1.1802450      0.79321348
       1.1802616      0.79733210
       1.1802782      0.80964351
       1.1802949      0.81947786
       1.1803115      0.83335618
       1.1803282      0.82031741
       1.1803449      0.83299719
       1.1803614      0.85458162
       1.1803781      0.85627051
       1.1803947      0.87075667
       1.1804114      0.88833915
       1.1804281      0.88014759
       1.1804446      0.90490583
       1.1804613      0.90988686
       1.1804779      0.91327281
       1.1804946      0.92261069
       1.1805112      0.92796702
       1.1805278      0.90566461
       1.1805445      0.90568909
       1.1805611      0.88425969
       1.1805778      0.88527547
       1.1805944      0.89753833
       1.1806111      0.91965716
       1.1806277      0.91354613
       1.1806442      0.92998636
       1.1806609      0.93086752
       1.1806775      0.93148760
       1.1806942      0.94470913
       1.1807107      0.93645638
       1.1807274      0.95379000
       1.1807441      0.95622544
       1.1807607      0.94234304
       1.1807774      0.93039430
       1.1807939      0.90991133
       1.1808106      0.90249895
       1.1808273      0.88800055
       1.1808439      0.91610803
       1.1808606      0.90739838
       1.1808771      0.89280208
       1.1808938      0.86714635
       1.1809105      0.85370045
       1.1809271      0.83556113
       1.1809438      0.82883492
       1.1809604      0.83331131
       1.1809770      0.83316853
       1.1809936      0.82237346
       1.1810103      0.85300286
       1.1810270      0.85272546
       1.1810436      0.86222244
       1.1810603      0.87622723
       1.1810768      0.88572421
       1.1810935      0.87954791
       1.1811102      0.87035689
       1.1811268      0.87035689
       1.1811435      0.85639698
       1.1811600      0.85616037
       1.1811767      0.85306406
       1.1811933      0.85697218
       1.1812100      0.87183365
       1.1812267      0.86758285
       1.1812432      0.85751475
       1.1812599      0.85941578
       1.1812765      0.84728346
       1.1812932      0.84453391
       1.1813099      0.83581610
       1.1813264      0.84087871
       1.1813431      0.85014724
       1.1813597      0.87102592
       1.1813764      0.83780443
       1.1813931      0.85975845
       1.1814097      0.86072528
       1.1814263      0.87026306
       1.1814429      0.85780031
       1.1814596      0.84288988
       1.1814762      0.85694770
       1.1814929      0.84576182
       1.1815096      0.84967158
       1.1815261      0.82191167
       1.1815428      0.80289771
       1.1815594      0.81355979
       1.1815761      0.82264556
       1.1815928      0.83269531
       1.1816093      0.84338227
       1.1816260      0.82964918
       1.1816426      0.86653851
       1.1816593      0.90244301
       1.1816760      0.90244301
       1.1816925      0.90244301
       1.1817092      0.90244301
       1.1817258      0.90244301
       1.1817425      0.90244301
       1.1817591      0.90244301
       1.1817757      0.90244301
       1.1817924      0.90244301
       1.1818090      0.90244301
       1.1818257      0.90244301
       1.1818423      0.90244301
       1.1818589      0.90244301
       1.1818755      0.90244301
       1.1818921      0.90244301
       1.1819088      0.90244301
